t,shoulder_pan,shoulder_lift,elbow,wrist_1,wrist_2,wrist_3
0.0,-1.593500018119812,-2.275550365447998,-1.1889724731445312,-0.31759628653526306,1.5707000494003296,3.1414999961853027
0.002,-1.593500018119812,-2.2749295234680176,-1.1889724731445312,-0.3091962933540344,1.5707000494003296,3.1414999961853027
0.004,-1.593500018119812,-2.2749295234680176,-1.1852154731750488,-0.3007963001728058,1.5707000494003296,3.1414999961853027
0.006,-1.593500018119812,-2.2716779708862305,-1.179215431213379,-0.2984577715396881,1.5707000494003296,3.1414999961853027
0.008,-1.593500018119812,-2.26621675491333,-1.173215389251709,-0.29531341791152954,1.5707000494003296,3.1414999961853027
0.01,-1.593500018119812,-2.2660365104675293,-1.167215347290039,-0.2869134247303009,1.5707000494003296,3.1414999961853027
0.012,-1.593500018119812,-2.2621777057647705,-1.164180040359497,-0.27884623408317566,1.5707000494003296,3.1414999961853027
0.014,-1.593500018119812,-2.2561776638031006,-1.1618934869766235,-0.270446240901947,1.5707000494003296,3.1414999961853027
0.016,-1.593500018119812,-2.253355026245117,-1.1618934869766235,-0.2620462477207184,1.5707000494003296,3.1414999961853027
0.018000000000000002,-1.593500018119812,-2.253355026245117,-1.1589407920837402,-0.25364625453948975,1.5707000494003296,3.1414999961853027
0.02,-1.593500018119812,-2.2533457279205322,-1.1577030420303345,-0.2452462613582611,1.5707000494003296,3.1414999961853027
0.022,-1.593500018119812,-2.2533457279205322,-1.1577030420303345,-0.23684626817703247,1.5707000494003296,3.1414999961853027
0.024,-1.593500018119812,-2.2533457279205322,-1.1577030420303345,-0.23149293661117554,1.5707000494003296,3.1414999961853027
0.026000000000000002,-1.593500018119812,-2.2533457279205322,-1.1577030420303345,-0.22457832098007202,1.5707000494003296,3.1414999961853027
0.028,-1.593500018119812,-2.2533457279205322,-1.1577030420303345,-0.21617832779884338,1.5707000494003296,3.1414999961853027
0.03,-1.593500018119812,-2.2533457279205322,-1.1577030420303345,-0.20777833461761475,1.5707000494003296,3.1414999961853027
0.032,-1.593500018119812,-2.2533457279205322,-1.1549859046936035,-0.20777833461761475,1.5707000494003296,3.1414999961853027
0.034,-1.593500018119812,-2.2509477138519287,-1.150610089302063,-0.20620541274547577,1.5707000494003296,3.1414999961853027
0.036000000000000004,-1.593500018119812,-2.2509477138519287,-1.150610089302063,-0.20153135061264038,1.5707000494003296,3.1414999961853027
0.038,-1.593500018119812,-2.250828981399536,-1.1481709480285645,-0.1971433460712433,1.5707000494003296,3.1414999961853027
0.04,-1.593500018119812,-2.250828981399536,-1.1481709480285645,-0.1971433460712433,1.5707000494003296,3.1414999961853027
0.042,-1.593500018119812,-2.250828981399536,-1.1421709060668945,-0.18874335289001465,1.5707000494003296,3.1414999961853027
0.044,-1.593500018119812,-2.2492382526397705,-1.1421709060668945,-0.18874335289001465,1.5707000494003296,3.1414999961853027
0.046,-1.593500018119812,-2.2440083026885986,-1.1414960622787476,-0.180343359708786,1.5707000494003296,3.1414999961853027
0.048,-1.593500018119812,-2.2380082607269287,-1.1414960622787476,-0.17194336652755737,1.5707000494003296,3.1414999961853027
0.05,-1.593500018119812,-2.23773455619812,-1.135815978050232,-0.16354337334632874,1.5707000494003296,3.1414999961853027
0.052000000000000005,-1.593500018119812,-2.23773455619812,-1.13394296169281,-0.1551433801651001,1.5707000494003296,3.1414999961853027
0.054,-1.593500018119812,-2.2329087257385254,-1.1316280364990234,-0.15167608857154846,1.5707000494003296,3.1414999961853027
0.056,-1.593500018119812,-2.2329087257385254,-1.1313635110855103,-0.1506500244140625,1.5707000494003296,3.1414999961853027
0.058,-1.593500018119812,-2.2329087257385254,-1.1313635110855103,-0.14280927181243896,1.5707000494003296,3.1414999961853027
0.06,-1.593500018119812,-2.2329087257385254,-1.1313635110855103,-0.13440927863121033,1.5707000494003296,3.1414999961853027
0.062,-1.593500018119812,-2.2329087257385254,-1.1313635110855103,-0.1260092854499817,1.5707000494003296,3.1414999961853027
0.064,-1.593500018119812,-2.2319159507751465,-1.1278871297836304,-0.11972852051258087,1.5707000494003296,3.1414999961853027
0.066,-1.593500018119812,-2.2319159507751465,-1.1270287036895752,-0.11132851988077164,1.5707000494003296,3.1414999961853027
0.068,-1.593500018119812,-2.230313301086426,-1.1257872581481934,-0.1029285192489624,1.5707000494003296,3.1414999961853027
0.07,-1.593500018119812,-2.230313301086426,-1.1209782361984253,-0.09624233841896057,1.5707000494003296,3.1414999961853027
0.07200000000000001,-1.593500018119812,-2.224313259124756,-1.1209782361984253,-0.09112773835659027,1.5707000494003296,3.1414999961853027
0.074,-1.593500018119812,-2.2231874465942383,-1.1209782361984253,-0.08376256376504898,1.5707000494003296,3.1414999961853027
0.076,-1.593500018119812,-2.2231874465942383,-1.1206899881362915,-0.07536256313323975,1.5707000494003296,3.1414999961853027
0.078,-1.593500018119812,-2.2171874046325684,-1.119203805923462,-0.06974723935127258,1.5707000494003296,3.1414999961853027
