t,tip_x,tip_y,tip_z,target_x,target_y,target_z
0.0,0.13823020523934584,-0.6546671761934316,0.006400878363801736,0.0,2.0,2.3
0.0020000000000000018,0.13823022305125315,-0.6546772928946918,0.006400868610329577,0.0,2.0,2.3
0.0040000000000000036,0.13823023177990085,-0.6546676999207174,0.006400858174345653,0.0,2.0,2.3
0.006000000000000005,0.13823024555386382,-0.6546772506803866,0.006400846538640309,0.0,2.0,2.3
0.008000000000000007,0.13823024995291605,-0.6546684252946552,0.006400835553595641,0.0,2.0,2.3
0.010000000000000009,0.1382302355539185,-0.6546099331454999,0.006400824200127681,0.0,2.0,2.3
0.01200000000000001,0.13823037546982958,-0.6548585390044476,0.006400827688862827,0.0,2.0,2.3
0.014000000000000012,0.13823037669495403,-0.6547757018822998,0.006400821315303364,0.0,2.0,2.3
0.016000000000000014,0.1382304584974193,-0.6548673685361732,0.0064008214479545095,0.0,2.0,2.3
0.018000000000000016,0.1382305593148705,-0.6549692323908344,0.006400816267955093,0.0,2.0,2.3
0.020000000000000018,0.13823049611109411,-0.6547441825294198,0.006400804153278651,0.0,2.0,2.3
0.02200000000000002,0.13823054435301696,-0.6547675685031252,0.0064008041848983505,0.0,2.0,2.3
0.02400000000000002,0.13823060460600442,-0.6548066172875409,0.006400797104439373,0.0,2.0,2.3
0.026000000000000023,0.13823060171013823,-0.6546874570105946,0.006400778713117869,0.0,2.0,2.3
0.028000000000000025,0.13823064893506234,-0.6546634812750514,0.006400756635857154,0.0,2.0,2.3
0.030000000000000027,0.1382307118941339,-0.6547001147680531,0.006400735943637205,0.0,2.0,2.3
0.03200000000000003,0.138230681893442,-0.6545126252946656,0.006400710666996999,0.0,2.0,2.3
0.03400000000000003,0.13823072245000725,-0.6545042353340481,0.006400694074848574,0.0,2.0,2.3
0.03600000000000003,0.13823073782050793,-0.6544627094993708,0.006400676823330117,0.0,2.0,2.3
0.038000000000000034,0.13823072703546502,-0.654345463472614,0.00640066235058136,0.0,2.0,2.3
0.040000000000000036,0.1382307653613793,-0.6543655421475765,0.006400653147284736,0.0,2.0,2.3
0.04200000000000004,0.13823071031280798,-0.6541518975661313,0.006400645202272011,0.0,2.0,2.3
0.04400000000000004,0.13823071210721563,-0.6540365669581035,0.00640064490549109,0.0,2.0,2.3
0.04600000000000004,0.13823071624711136,-0.6538973913717219,0.00640064668324012,0.0,2.0,2.3
0.04800000000000004,0.13823067616835305,-0.6536327055545627,0.006400651447120827,0.0,2.0,2.3
0.050000000000000044,0.13823064542233116,-0.6533776412984095,0.006400662837468336,0.0,2.0,2.3
0.052000000000000046,0.1382305275461715,-0.6529241448936741,0.006400677864046345,0.0,2.0,2.3
0.05400000000000005,0.13823031347574635,-0.6522692719646884,0.00640070050969368,0.0,2.0,2.3
0.05600000000000005,0.1382300393014706,-0.6515091109813448,0.006400726380292209,0.0,2.0,2.3
0.05800000000000005,0.1382295648876622,-0.6503771602510157,0.006400757682838493,0.0,2.0,2.3
0.06000000000000005,0.1382289116594053,-0.6489565018417859,0.0064008031155093435,0.0,2.0,2.3
0.062000000000000055,0.1382279683427948,-0.6470715358176533,0.0064008670653934755,0.0,2.0,2.3
0.06400000000000006,0.13822673075890482,-0.6447744503731202,0.006400941774882942,0.0,2.0,2.3
0.06600000000000006,0.13822513133347963,-0.6420025118628843,0.006401008542705038,0.0,2.0,2.3
0.06800000000000006,0.1382231209223,-0.6387385254413288,0.006401051402820378,0.0,2.0,2.3
0.07000000000000006,0.1382206022340919,-0.6348959578137453,0.0064010794524504725,0.0,2.0,2.3
0.07200000000000006,0.13821754511441472,-0.6305156026168144,0.006401113566360312,0.0,2.0,2.3
0.07400000000000007,0.1382138559914154,-0.6255395509041745,0.0064011461430379364,0.0,2.0,2.3
0.07600000000000007,0.13820946774061996,-0.619959315985424,0.006401168410188415,0.0,2.0,2.3
0.07800000000000007,0.13820429299060114,-0.6137396739238082,0.006401240035283262,0.0,2.0,2.3
0.08000000000000007,0.13819828783023977,-0.6069009845960471,0.006401505386780673,0.0,2.0,2.3
0.08200000000000007,0.138191350993487,-0.5993796370131566,0.0064020845096219026,0.0,2.0,2.3
0.08400000000000007,0.13818347232825753,-0.591207699750528,0.0064027969899346756,0.0,2.0,2.3
0.08600000000000008,0.1381746017097222,-0.5823424955204171,0.0064029525927050135,0.0,2.0,2.3
0.08800000000000008,0.1381647540275087,-0.5727753598838186,0.006401419241353336,0.0,2.0,2.3
0.09000000000000008,0.13815399534351097,-0.5624978637036263,0.006397523716426598,0.0,2.0,2.3
0.09200000000000008,0.13814243206166454,-0.5514778327026193,0.0063927840542256165,0.0,2.0,2.3
0.09400000000000008,0.13813029373438793,-0.5396948937455438,0.006392479380958116,0.0,2.0,2.3
0.09600000000000009,0.13811794661565266,-0.5271396183751236,0.006403543804045245,0.0,2.0,2.3
0.09800000000000009,0.13810590444542598,-0.5137699884176211,0.006428389542879825,0.0,2.0,2.3
0.10000000000000009,0.13809495348660403,-0.49959489194048456,0.006457370554794075,0.0,2.0,2.3
0.10200000000000009,0.13808613627442046,-0.4846140355830533,0.00646772651459323,0.0,2.0,2.3
0.10400000000000009,0.1380807582685812,-0.46893653324298984,0.006434792316857427,0.0,2.0,2.3
0.1060000000000001,0.13808008775271075,-0.45276648971394035,0.006346734844030625,0.0,2.0,2.3
0.1080000000000001,0.1380853748199909,-0.43613720417714436,0.006190862273125103,0.0,2.0,2.3
0.1100000000000001,0.13809862831143802,-0.41881400015872094,0.0059770589122409455,0.0,2.0,2.3
0.1120000000000001,0.1381218751155346,-0.40085100505565924,0.005813158758025034,0.0,2.0,2.3
0.1140000000000001,0.13815680264866373,-0.3823715192124288,0.00574670933951837,0.0,2.0,2.3
0.1160000000000001,0.13820512809320468,-0.3634072452976968,0.005825007489805503,0.0,2.0,2.3
0.1180000000000001,0.13826949074449452,-0.3438548533106412,0.006114208469297681,0.0,2.0,2.3
0.1200000000000001,0.13835183591295658,-0.32374284261515596,0.006686611613768022,0.0,2.0,2.3
0.12200000000000011,0.13845284466416408,-0.3031836190714578,0.007606645410046333,0.0,2.0,2.3
0.12400000000000011,0.13857119241074947,-0.2823588801361194,0.008907729252872643,0.0,2.0,2.3
0.1260000000000001,0.13870349714011457,-0.2614839128451566,0.010575032976301515,0.0,2.0,2.3
0.1280000000000001,0.13886277613272602,-0.2397684890030334,0.012912353351284244,0.0,2.0,2.3
0.13000000000000012,0.13903668880056747,-0.2179772030623171,0.015765561378057152,0.0,2.0,2.3
0.13200000000000012,0.1392257861376547,-0.19603611814653588,0.019205307465565973,0.0,2.0,2.3
0.13400000000000012,0.13942285194685627,-0.17420771733855075,0.023100302749648232,0.0,2.0,2.3
0.13600000000000012,0.1396220758071493,-0.1526413202542152,0.027304093581774075,0.0,2.0,2.3
0.13800000000000012,0.13981724700307627,-0.13149485486476745,0.03160328218416185,0.0,2.0,2.3
0.14000000000000012,0.1400080434009704,-0.110693927075627,0.035931697230423644,0.0,2.0,2.3
0.14200000000000013,0.1402114349687745,-0.08955839646239439,0.04087051008611097,0.0,2.0,2.3
