t,shoulder_pan,shoulder_lift,elbow,wrist_1,wrist_2,wrist_3
0.0,-3.1415927410125732,-1.5707963705062866,-1.5707963705062866,-3.138934850692749,3.1453306674957275,3.1415927410125732
0.002,-3.1415927410125732,-1.5707963705062866,-1.5631781816482544,-3.13395094871521,3.1490581035614014,3.1415927410125732
0.004,-3.1415927410125732,-1.5707963705062866,-1.5631781816482544,-3.124526262283325,3.1572265625,3.1415927410125732
0.006,-3.1415927410125732,-1.5707963705062866,-1.5631781816482544,-3.1158220767974854,3.1572265625,3.1415927410125732
0.008,-3.1415927410125732,-1.5707963705062866,-1.5631781816482544,-3.1106932163238525,3.1572265625,3.1415927410125732
0.01,-3.1415927410125732,-1.5707963705062866,-1.5631781816482544,-3.108027696609497,3.162487506866455,3.1415927410125732
0.012,-3.1415927410125732,-1.5707963705062866,-1.5555839538574219,-3.101424217224121,3.1626291275024414,3.1415927410125732
0.014,-3.1415927410125732,-1.5707963705062866,-1.5522785186767578,-3.101424217224121,3.1626291275024414,3.1415927410125732
0.016,-3.1415927410125732,-1.5707963705062866,-1.5522785186767578,-3.0923149585723877,3.1626291275024414,3.1415927410125732
0.018000000000000002,-3.1415927410125732,-1.5707963705062866,-1.5518252849578857,-3.0923149585723877,3.1626291275024414,3.1415927410125732
0.02,-3.1415927410125732,-1.5707963705062866,-1.5513068437576294,-3.0832443237304688,3.1709582805633545,3.1415927410125732
0.022,-3.1415927410125732,-1.5707963705062866,-1.5513068437576294,-3.073819637298584,3.1773979663848877,3.1415927410125732
0.024,-3.1415927410125732,-1.5707963705062866,-1.5513068437576294,-3.065159320831299,3.1773979663848877,3.1415927410125732
0.026000000000000002,-3.1415927410125732,-1.5707963705062866,-1.5513068437576294,-3.065159320831299,3.177849054336548,3.1415927410125732
0.028,-3.1415927410125732,-1.5707963705062866,-1.5513068437576294,-3.059758424758911,3.186410427093506,3.1415927410125732
0.03,-3.1415927410125732,-1.5707963705062866,-1.5513068437576294,-3.0503337383270264,3.191138982772827,3.1415927410125732
0.032,-3.1415927410125732,-1.5707963705062866,-1.550932765007019,-3.0409090518951416,3.200563669204712,3.1415927410125732
0.034,-3.1415927410125732,-1.5707963705062866,-1.5493580102920532,-3.0409090518951416,3.2099883556365967,3.1415927410125732
0.036000000000000004,-3.1415927410125732,-1.5707963705062866,-1.547812819480896,-3.0367772579193115,3.2099883556365967,3.1415927410125732
0.038,-3.1415927410125732,-1.5707963705062866,-1.5461499691009521,-3.0273525714874268,3.217491388320923,3.1415927410125732
0.04,-3.1415927410125732,-1.5707963705062866,-1.5461499691009521,-3.0273525714874268,3.217491388320923,3.1415927410125732
0.042,-3.1415927410125732,-1.5707963705062866,-1.5461499691009521,-3.0237717628479004,3.217491388320923,3.1415927410125732
0.044,-3.1415927410125732,-1.5707963705062866,-1.5461499691009521,-3.0237717628479004,3.224135398864746,3.1415927410125732
0.046,-3.1415927410125732,-1.5707963705062866,-1.5432007312774658,-3.0237717628479004,3.233560085296631,3.1415927410125732
0.048,-3.1415927410125732,-1.5707963705062866,-1.5358476638793945,-3.0237717628479004,3.2386395931243896,3.1415927410125732
0.05,-3.1415927410125732,-1.5707963705062866,-1.5303431749343872,-3.0143470764160156,3.2477378845214844,3.1415927410125732
0.052000000000000005,-3.1415927410125732,-1.5707963705062866,-1.520918369293213,-3.004922389984131,3.248319149017334,3.1415927410125732
0.054,-3.1415927410125732,-1.5707963705062866,-1.520918369293213,-3.004922389984131,3.248319149017334,3.1415927410125732
0.056,-3.1415927410125732,-1.5707963705062866,-1.520918369293213,-3.000122547149658,3.249220371246338,3.1415927410125732
0.058,-3.1415927410125732,-1.5707963705062866,-1.520918369293213,-2.9906978607177734,3.249220371246338,3.1415927410125732
0.06,-3.1415927410125732,-1.5707963705062866,-1.520918369293213,-2.9812731742858887,3.2508578300476074,3.1415927410125732
0.062,-3.1415927410125732,-1.5707963705062866,-1.520918369293213,-2.9812731742858887,3.2508578300476074,3.1415927410125732
0.064,-3.1415927410125732,-1.5707963705062866,-1.520918369293213,-2.9812731742858887,3.2508578300476074,3.1415927410125732
0.066,-3.1415927410125732,-1.5707963705062866,-1.520918369293213,-2.977755069732666,3.2545182704925537,3.1415927410125732
0.068,-3.1415927410125732,-1.5707963705062866,-1.5206471681594849,-2.977755069732666,3.2639429569244385,3.1415927410125732
0.07,-3.1415927410125732,-1.5707963705062866,-1.5191586017608643,-2.9739649295806885,3.2733676433563232,3.1415927410125732
0.07200000000000001,-3.1415927410125732,-1.5707963705062866,-1.5151467323303223,-2.9645402431488037,3.282792329788208,3.1415927410125732
0.074,-3.1415927410125732,-1.5707963705062866,-1.5151467323303223,-2.955233573913574,3.289653778076172,3.1415927410125732
0.076,-3.1415927410125732,-1.5707963705062866,-1.5151467323303223,-2.955233573913574,3.289653778076172,3.1415927410125732
0.078,-3.1415927410125732,-1.5707963705062866,-1.5114920139312744,-2.951528787612915,3.2948758602142334,3.1415927410125732
0.08,-3.1415927410125732,-1.5707963705062866,-1.5114920139312744,-2.949850559234619,3.2975831031799316,3.1415927410125732
0.082,-3.1415927410125732,-1.5707963705062866,-1.5051853656768799,-2.9404258728027344,3.3070077896118164,3.1415927410125732
0.084,-3.1415927410125732,-1.5707963705062866,-1.4995864629745483,-2.9404258728027344,3.3070077896118164,3.1415927410125732
0.08600000000000001,-3.1415927410125732,-1.5707963705062866,-1.4961553812026978,-2.9404258728027344,3.3070077896118164,3.1415927410125732
0.088,-3.1415927410125732,-1.5707963705062866,-1.4941861629486084,-2.9315450191497803,3.3070077896118164,3.1415927410125732
0.09,-3.1415927410125732,-1.5707963705062866,-1.4941861629486084,-2.9315450191497803,3.3109989166259766,3.1415927410125732
0.092,-3.1415927410125732,-1.5707963705062866,-1.4941861629486084,-2.9239418506622314,3.316101551055908,3.1415927410125732
0.094,-3.1415927410125732,-1.5707963705062866,-1.4941861629486084,-2.9239418506622314,3.3211889266967773,3.1415927410125732
0.096,-3.1415927410125732,-1.5707963705062866,-1.4941861629486084,-2.91457200050354,3.330613613128662,3.1415927410125732
0.098,-3.1415927410125732,-1.5707963705062866,-1.4941861629486084,-2.9051473140716553,3.330613613128662,3.1415927410125732
0.1,-3.1415927410125732,-1.5707963705062866,-1.490374207496643,-2.9004063606262207,3.330613613128662,3.1415927410125732
0.10200000000000001,-3.1415927410125732,-1.5707963705062866,-1.490374207496643,-2.8920559883117676,3.330613613128662,3.1415927410125732
0.10400000000000001,-3.1415927410125732,-1.5707963705062866,-1.490374207496643,-2.882631301879883,3.340038299560547,3.1415927410125732
0.106,-3.1415927410125732,-1.5707963705062866,-1.490374207496643,-2.880598306655884,3.3494629859924316,3.1415927410125732
0.108,-3.1415927410125732,-1.5707963705062866,-1.48811936378479,-2.880598306655884,3.3510475158691406,3.1415927410125732
0.11,-3.1415927410125732,-1.5707963705062866,-1.48811936378479,-2.871173620223999,3.3510475158691406,3.1415927410125732
0.112,-3.1415927410125732,-1.5707963705062866,-1.4837766885757446,-2.8655614852905273,3.3510475158691406,3.1415927410125732
0.114,-3.1415927410125732,-1.5707963705062866,-1.4817367792129517,-2.8655614852905273,3.359517812728882,3.1415927410125732
0.116,-3.1415927410125732,-1.5707963705062866,-1.4817367792129517,-2.8561367988586426,3.3689424991607666,3.1415927410125732
0.11800000000000001,-3.1415927410125732,-1.5707963705062866,-1.4772742986679077,-2.846712112426758,3.3689424991607666,3.1415927410125732
0.12,-3.1415927410125732,-1.5707963705062866,-1.4772742986679077,-2.8419628143310547,3.3689424991607666,3.1415927410125732
0.122,-3.1415927410125732,-1.5707963705062866,-1.4740521907806396,-2.8399605751037598,3.3689424991607666,3.1415927410125732
0.124,-3.1415927410125732,-1.5707963705062866,-1.4740521907806396,-2.8399605751037598,3.377025842666626,3.1415927410125732
0.126,-3.1415927410125732,-1.5707963705062866,-1.4740521907806396,-2.8306796550750732,3.3774285316467285,3.1415927410125732
0.128,-3.1415927410125732,-1.5707963705062866,-1.4740521907806396,-2.8306796550750732,3.3868532180786133,3.1415927410125732
0.13,-3.1415927410125732,-1.5707963705062866,-1.4740521907806396,-2.8306796550750732,3.3868532180786133,3.1415927410125732
0.132,-3.1415927410125732,-1.5707963705062866,-1.4740521907806396,-2.825408458709717,3.3891890048980713,3.1415927410125732
0.134,-3.1415927410125732,-1.5707963705062866,-1.4667060375213623,-2.818953275680542,3.3891890048980713,3.1415927410125732
0.136,-3.1415927410125732,-1.5707963705062866,-1.4667060375213623,-2.813347816467285,3.39811372756958,3.1415927410125732
0.138,-3.1415927410125732,-1.5707963705062866,-1.4667060375213623,-2.8039231300354004,3.3990156650543213,3.1415927410125732
0.14,-3.1415927410125732,-1.5707963705062866,-1.4667060375213623,-2.798290252685547,3.3996388912200928,3.1415927410125732
0.14200000000000002,-3.1415927410125732,-1.5707963705062866,-1.4667060375213623,-2.796151876449585,3.3996388912200928,3.1415927410125732
0.14400000000000002,-3.1415927410125732,-1.5707963705062866,-1.4667060375213623,-2.789877414703369,3.4001426696777344,3.1415927410125732
0.146,-3.1415927410125732,-1.5707963705062866,-1.4667060375213623,-2.7806806564331055,3.409567356109619,3.1415927410125732
0.148,-3.1415927410125732,-1.5707963705062866,-1.4648971557617188,-2.7766847610473633,3.412440776824951,3.1415927410125732
0.15,-3.1415927410125732,-1.5707963705062866,-1.4614917039871216,-2.7705094814300537,3.4141695499420166,3.1415927410125732
0.152,-3.1415927410125732,-1.5707963705062866,-1.4614917039871216,-2.761084794998169,3.4158709049224854,3.1415927410125732
0.154,-3.1415927410125732,-1.5707963705062866,-1.4614917039871216,-2.754394054412842,3.4188640117645264,3.1415927410125732
0.156,-3.1415927410125732,-1.5707963705062866,-1.4614917039871216,-2.754394054412842,3.419746160507202,3.1415927410125732
0.158,-3.1415927410125732,-1.5707963705062866,-1.4614917039871216,-2.7457456588745117,3.419746160507202,3.1415927410125732
0.16,-3.1415927410125732,-1.5707963705062866,-1.4520668983459473,-2.7434051036834717,3.419746160507202,3.1415927410125732
0.162,-3.1415927410125732,-1.5707963705062866,-1.4520668983459473,-2.7341151237487793,3.429170846939087,3.1415927410125732
0.164,-3.1415927410125732,-1.5707963705062866,-1.4486470222473145,-2.7327256202697754,3.4305620193481445,3.1415927410125732
0.166,-3.1415927410125732,-1.5707963705062866,-1.4486470222473145,-2.7327256202697754,3.4355711936950684,3.1415927410125732
0.168,-3.1415927410125732,-1.5707963705062866,-1.4486470222473145,-2.724560022354126,3.4355711936950684,3.1415927410125732
0.17,-3.1415927410125732,-1.5707963705062866,-1.4486470222473145,-2.7185611724853516,3.442675828933716,3.1415927410125732
0.17200000000000001,-3.1415927410125732,-1.5707963705062866,-1.446059226989746,-2.709136486053467,3.445990562438965,3.1415927410125732
0.17400000000000002,-3.1415927410125732,-1.5707963705062866,-1.446059226989746,-2.7001094818115234,3.4554152488708496,3.1415927410125732
0.176,-3.1415927410125732,-1.5707963705062866,-1.4460355043411255,-2.6961169242858887,3.4577462673187256,3.1415927410125732
0.178,-3.1415927410125732,-1.5707963705062866,-1.4366106986999512,-2.6961169242858887,3.46632981300354,3.1415927410125732
0.18,-3.1415927410125732,-1.5707963705062866,-1.4366106986999512,-2.6893532276153564,3.4689481258392334,3.1415927410125732
0.182,-3.1415927410125732,-1.5707963705062866,-1.4294847249984741,-2.6836845874786377,3.4712793827056885,3.1415927410125732
0.184,-3.1415927410125732,-1.5707963705062866,-1.4294847249984741,-2.674259901046753,3.4712793827056885,3.1415927410125732
0.186,-3.1415927410125732,-1.5707963705062866,-1.4294847249984741,-2.668959617614746,3.4712793827056885,3.1415927410125732
0.188,-3.1415927410125732,-1.5707963705062866,-1.4294847249984741,-2.664391279220581,3.4712793827056885,3.1415927410125732
0.19,-3.1415927410125732,-1.5707963705062866,-1.4294847249984741,-2.663503408432007,3.4712793827056885,3.1415927410125732
0.192,-3.1415927410125732,-1.5707963705062866,-1.4271807670593262,-2.6607377529144287,3.471996307373047,3.1415927410125732
0.194,-3.1415927410125732,-1.5707963705062866,-1.4271807670593262,-2.653017997741699,3.4737050533294678,3.1415927410125732
0.196,-3.1415927410125732,-1.5707963705062866,-1.4271807670593262,-2.653017997741699,3.4737050533294678,3.1415927410125732
0.198,-3.1415927410125732,-1.5707963705062866,-1.4271807670593262,-2.653017997741699,3.4831297397613525,3.1415927410125732
0.2,-3.1415927410125732,-1.5707963705062866,-1.4271807670593262,-2.6507039070129395,3.4914021492004395,3.1415927410125732
0.202,-3.1415927410125732,-1.5707963705062866,-1.4271807670593262,-2.6416754722595215,3.492741107940674,3.1415927410125732
0.20400000000000001,-3.1415927410125732,-1.5707963705062866,-1.4271807670593262,-2.6414501667022705,3.4941680431365967,3.1415927410125732
0.20600000000000002,-3.1415927410125732,-1.5707963705062866,-1.4226372241973877,-2.6414501667022705,3.497786283493042,3.1415927410125732
0.20800000000000002,-3.1415927410125732,-1.5707963705062866,-1.4226372241973877,-2.6320254802703857,3.5037641525268555,3.1415927410125732
