/media/hkou/UBUNTU 24_0/20260228t,shoulder_pan,shoulder_lift,elbow,wrist_1,wrist_2,wrist_3
0.084,-1.593500018119812,-2.260618209838867,-1.117550253868103,-0.2886333465576172,1.7070000171661377,3.023400068283081
0.08600000000000001,-1.593500018119812,-2.260618209838867,-1.1144086122512817,-0.2883230149745941,1.7070000171661377,3.023400068283081
0.088,-1.593500018119812,-2.260618209838867,-1.1125448942184448,-0.2883230149745941,1.7070000171661377,3.023400068283081
0.09,-1.593500018119812,-2.2596659660339355,-1.1109741926193237,-0.28655731678009033,1.7070000171661377,3.023400068283081
0.092,-1.593500018119812,-2.2596659660339355,-1.109307050704956,-0.28655731678009033,1.7070000171661377,3.023400068283081
0.094,-1.593500018119812,-2.2596659660339355,-1.109307050704956,-0.28655731678009033,1.7070000171661377,3.023400068283081
0.096,-1.593500018119812,-2.2580666542053223,-1.109307050704956,-0.28655731678009033,1.7070000171661377,3.023400068283081
0.098,-1.593500018119812,-2.2578604221343994,-1.1061654090881348,-0.28341570496559143,1.7070000171661377,3.023400068283081
0.1,-1.593500018119812,-2.2578604221343994,-1.104420781135559,-0.2813105285167694,1.7070000171661377,3.023400068283081
0.10200000000000001,-1.593500018119812,-2.2578604221343994,-1.1012791395187378,-0.2803058922290802,1.7070000171661377,3.023400068283081
0.10400000000000001,-1.593500018119812,-2.2578604221343994,-1.0989669561386108,-0.280125230550766,1.7070000171661377,3.023400068283081
0.106,-1.593500018119812,-2.2578604221343994,-1.0961579084396362,-0.2789511978626251,1.7070000171661377,3.023400068283081
0.108,-1.593500018119812,-2.2578604221343994,-1.0938705205917358,-0.2789511978626251,1.7070000171661377,3.023400068283081
0.11,-1.593500018119812,-2.2578604221343994,-1.0907288789749146,-0.2789511978626251,1.7070000171661377,3.023400068283081
0.112,-1.593500018119812,-2.2574539184570312,-1.0875872373580933,-0.2761744260787964,1.7070000171661377,3.023400068283081
0.114,-1.593500018119812,-2.2574539184570312,-1.084445595741272,-0.2761744260787964,1.7070000171661377,3.023400068283081
0.116,-1.593500018119812,-2.2574539184570312,-1.0839427709579468,-0.2749042809009552,1.7070000171661377,3.023400068283081
0.11800000000000001,-1.593500018119812,-2.2556583881378174,-1.0808011293411255,-0.2717626690864563,1.7070000171661377,3.023400068283081
0.12,-1.593500018119812,-2.2529823780059814,-1.0776594877243042,-0.2717626690864563,1.7070000171661377,3.023400068283081
0.122,-1.593500018119812,-2.2525510787963867,-1.074666142463684,-0.26977434754371643,1.7070000171661377,3.023400068283081
0.124,-1.593500018119812,-2.2514586448669434,-1.0719141960144043,-0.26663273572921753,1.7070000171661377,3.023400068283081
0.126,-1.593500018119812,-2.2514586448669434,-1.0702929496765137,-0.2635650932788849,1.7070000171661377,3.023400068283081
0.128,-1.593500018119812,-2.2514586448669434,-1.069881796836853,-0.2635650932788849,1.7070000171661377,3.023400068283081
0.13,-1.593500018119812,-2.2489700317382812,-1.0670143365859985,-0.2622385621070862,1.7070000171661377,3.023400068283081
0.132,-1.593500018119812,-2.2489700317382812,-1.0638726949691772,-0.2622385621070862,1.7070000171661377,3.023400068283081
0.134,-1.593500018119812,-2.2489700317382812,-1.0616620779037476,-0.2590969502925873,1.7070000171661377,3.023400068283081
0.136,-1.593500018119812,-2.246238946914673,-1.059790849685669,-0.25723445415496826,1.7070000171661377,3.023400068283081
0.138,-1.593500018119812,-2.246238946914673,-1.0566492080688477,-0.25611943006515503,1.7070000171661377,3.023400068283081
0.14,-1.593500018119812,-2.2449307441711426,-1.0565298795700073,-0.25611943006515503,1.7070000171661377,3.023400068283081
0.14200000000000002,-1.593500018119812,-2.243990182876587,-1.054599642753601,-0.25297781825065613,1.7070000171661377,3.023400068283081
0.14400000000000002,-1.593500018119812,-2.2422401905059814,-1.051992654800415,-0.25024235248565674,1.7070000171661377,3.023400068283081
0.146,-1.593500018119812,-2.2396063804626465,-1.051992654800415,-0.25024235248565674,1.7070000171661377,3.023400068283081
0.148,-1.593500018119812,-2.2396063804626465,-1.049270510673523,-0.25024235248565674,1.7070000171661377,3.023400068283081
0.15,-1.593500018119812,-2.239556312561035,-1.0465452671051025,-0.24850179255008698,1.7070000171661377,3.023400068283081
0.152,-1.593500018119812,-2.239556312561035,-1.0434036254882812,-0.24850179255008698,1.7070000171661377,3.023400068283081
0.154,-1.593500018119812,-2.236419200897217,-1.0434036254882812,-0.24627409875392914,1.7070000171661377,3.023400068283081
0.156,-1.593500018119812,-2.236419200897217,-1.0411584377288818,-0.24627409875392914,1.7070000171661377,3.023400068283081
0.158,-1.593500018119812,-2.2357285022735596,-1.0380167961120605,-0.24338428676128387,1.7070000171661377,3.023400068283081
0.16,-1.593500018119812,-2.233445882797241,-1.0358586311340332,-0.24338428676128387,1.7070000171661377,3.023400068283081
0.162,-1.593500018119812,-2.233445882797241,-1.032716989517212,-0.24338428676128387,1.7070000171661377,3.023400068283081
0.164,-1.593500018119812,-2.231538772583008,-1.0298120975494385,-0.24338428676128387,1.7070000171661377,3.023400068283081
0.166,-1.593500018119812,-2.2313811779022217,-1.027599811553955,-0.24116748571395874,1.7070000171661377,3.023400068283081
0.168,-1.593500018119812,-2.230724573135376,-1.0244581699371338,-0.24116748571395874,1.7070000171661377,3.023400068283081
0.17,-1.593500018119812,-2.230724573135376,-1.0213165283203125,-0.23802588880062103,1.7070000171661377,3.023400068283081
0.17200000000000001,-1.593500018119812,-2.2293615341186523,-1.0181748867034912,-0.23802588880062103,1.7070000171661377,3.023400068283081
0.17400000000000002,-1.593500018119812,-2.2290592193603516,-1.017154335975647,-0.23802588880062103,1.7070000171661377,3.023400068283081
0.176,-1.593500018119812,-2.2290592193603516,-1.0140126943588257,-0.23488429188728333,1.7070000171661377,3.023400068283081
0.178,-1.593500018119812,-2.227031946182251,-1.0108710527420044,-0.23332178592681885,1.7070000171661377,3.023400068283081
0.18,-1.593500018119812,-2.225693702697754,-1.007729411125183,-0.23332178592681885,1.7070000171661377,3.023400068283081
0.182,-1.593500018119812,-2.2225520610809326,-1.0045877695083618,-0.23275500535964966,1.7070000171661377,3.023400068283081
0.184,-1.593500018119812,-2.2225520610809326,-1.0045877695083618,-0.23207470774650574,1.7070000171661377,3.023400068283081
0.186,-1.593500018119812,-2.2202086448669434,-1.0014461278915405,-0.22905409336090088,1.7070000171661377,3.023400068283081
0.188,-1.593500018119812,-2.2182323932647705,-0.9990052580833435,-0.22864843904972076,1.7070000171661377,3.023400068283081
0.19,-1.593500018119812,-2.215090751647949,-0.9969395995140076,-0.22550684213638306,1.7070000171661377,3.023400068283081
0.192,-1.593500018119812,-2.2136292457580566,-0.993798017501831,-0.22528906166553497,1.7070000171661377,3.023400068283081
0.194,-1.593500018119812,-2.2104876041412354,-0.9915804266929626,-0.22528906166553497,1.7070000171661377,3.023400068283081
0.196,-1.593500018119812,-2.2076938152313232,-0.9909306168556213,-0.22508104145526886,1.7070000171661377,3.023400068283081
0.198,-1.593500018119812,-2.2076938152313232,-0.9877890348434448,-0.22508104145526886,1.7070000171661377,3.023400068283081
0.2,-1.593500018119812,-2.2076938152313232,-0.9865339994430542,-0.22471830248832703,1.7070000171661377,3.023400068283081
0.202,-1.593500018119812,-2.2076938152313232,-0.9833924174308777,-0.22397013008594513,1.7070000171661377,3.023400068283081
0.20400000000000001,-1.593500018119812,-2.2076938152313232,-0.982994794845581,-0.22397013008594513,1.7070000171661377,3.023400068283081
0.20600000000000002,-1.593500018119812,-2.2076938152313232,-0.982994794845581,-0.22274017333984375,1.7070000171661377,3.023400068283081
0.20800000000000002,-1.593500018119812,-2.2076938152313232,-0.9798532128334045,-0.22274017333984375,1.7070000171661377,3.023400068283081
0.21,-1.593500018119812,-2.2054989337921143,-0.9769250154495239,-0.22225278615951538,1.7070000171661377,3.023400068283081
0.212,-1.593500018119812,-2.2054989337921143,-0.976333498954773,-0.22102519869804382,1.7070000171661377,3.023400068283081
0.214,-1.593500018119812,-2.2026803493499756,-0.9731919169425964,-0.21788360178470612,1.7070000171661377,3.023400068283081
0.216,-1.593500018119812,-2.2026803493499756,-0.9727186560630798,-0.21689093112945557,1.7070000171661377,3.023400068283081
0.218,-1.593500018119812,-2.202576160430908,-0.9727186560630798,-0.21689093112945557,1.7070000171661377,3.023400068283081
0.22,-1.593500018119812,-2.202576160430908,-0.9695770740509033,-0.21593455970287323,1.7070000171661377,3.023400068283081
0.222,-1.593500018119812,-2.202576160430908,-0.9695770740509033,-0.214456245303154,1.7070000171661377,3.023400068283081
0.224,-1.593500018119812,-2.202576160430908,-0.9695770740509033,-0.21131464838981628,1.7070000171661377,3.023400068283081
0.226,-1.593500018119812,-2.199434518814087,-0.9671608805656433,-0.21077565848827362,1.7070000171661377,3.023400068283081
0.228,-1.593500018119812,-2.199434518814087,-0.9640192985534668,-0.20865173637866974,1.7070000171661377,3.023400068283081
0.23,-1.593500018119812,-2.1992743015289307,-0.9608777165412903,-0.20816713571548462,1.7070000171661377,3.023400068283081
0.232,-1.593500018119812,-2.1979451179504395,-0.9579744338989258,-0.20749063789844513,1.7070000171661377,3.023400068283081
0.234,-1.593500018119812,-2.1979451179504395,-0.9573763012886047,-0.20749063789844513,1.7070000171661377,3.023400068283081
0.23600000000000002,-1.593500018119812,-2.1979451179504395,-0.9542347192764282,-0.20691116154193878,1.7070000171661377,3.023400068283081
0.23800000000000002,-1.593500018119812,-2.194803476333618,-0.9538506269454956,-0.20691116154193878,1.7070000171661377,3.023400068283081
0.24,-1.593500018119812,-2.194803476333618,-0.9524292945861816,-0.20489726960659027,1.7070000171661377,3.023400068283081
0.242,-1.593500018119812,-2.1943442821502686,-0.9504669904708862,-0.20175567269325256,1.7070000171661377,3.023400068283081
0.244,-1.593500018119812,-2.1943442821502686,-0.9495664238929749,-0.19861407577991486,1.7070000171661377,3.023400068283081
0.246,-1.593500018119812,-2.1943442821502686,-0.9464248418807983,-0.1971305012702942,1.7070000171661377,3.023400068283081
0.248,-1.593500018119812,-2.1943442821502686,-0.9432832598686218,-0.1971305012702942,1.7070000171661377,3.023400068283081
0.25,-1.593500018119812,-2.192312002182007,-0.9401416778564453,-0.19398890435695648,1.7070000171661377,3.023400068283081
0.252,-1.593500018119812,-2.191012144088745,-0.9401416778564453,-0.1916755735874176,1.7070000171661377,3.023400068283081
0.254,-1.593500018119812,-2.191012144088745,-0.9370000958442688,-0.1885339766740799,1.7070000171661377,3.023400068283081
0.256,-1.593500018119812,-2.191012144088745,-0.9350492358207703,-0.1885339766740799,1.7070000171661377,3.023400068283081
0.258,-1.593500018119812,-2.191012144088745,-0.9343254566192627,-0.18691608309745789,1.7070000171661377,3.023400068283081
0.26,-1.593500018119812,-2.1898152828216553,-0.9311838746070862,-0.18377448618412018,1.7070000171661377,3.023400068283081
0.262,-1.593500018119812,-2.186673641204834,-0.9280422925949097,-0.18377448618412018,1.7070000171661377,3.023400068283081
0.264,-1.593500018119812,-2.184110403060913,-0.9269084334373474,-0.18377448618412018,1.7070000171661377,3.023400068283081
0.266,-1.593500018119812,-2.1825103759765625,-0.9269084334373474,-0.1824878603219986,1.7070000171661377,3.023400068283081
0.268,-1.593500018119812,-2.18108868598938,-0.9247400760650635,-0.1824878603219986,1.7070000171661377,3.023400068283081
0.27,-1.593500018119812,-2.1785826683044434,-0.9217236042022705,-0.1797400563955307,1.7070000171661377,3.023400068283081
0.272,-1.593500018119812,-2.1758885383605957,-0.918582022190094,-0.1797400563955307,1.7070000171661377,3.023400068283081
0.274,-1.593500018119812,-2.1758885383605957,-0.9154404401779175,-0.17891834676265717,1.7070000171661377,3.023400068283081
0.276,-1.593500018119812,-2.174440622329712,-0.912298858165741,-0.17577674984931946,1.7070000171661377,3.023400068283081
0.278,-1.593500018119812,-2.1721484661102295,-0.9091572761535645,-0.17430450022220612,1.7070000171661377,3.023400068283081
0.28,-1.593500018119812,-2.1711273193359375,-0.9060156941413879,-0.17146360874176025,1.7070000171661377,3.023400068283081
0.28200000000000003,-1.593500018119812,-2.167985677719116,-0.9028741121292114,-0.17129486799240112,1.7070000171661377,3.023400068283081
0.28400000000000003,-1.593500018119812,-2.167985677719116,-0.9028741121292114,-0.17101290822029114,1.7070000171661377,3.023400068283081
0.28600000000000003,-1.593500018119812,-2.167229413986206,-0.8997325301170349,-0.16787131130695343,1.7070000171661377,3.023400068283081
0.28800000000000003,-1.593500018119812,-2.167229413986206,-0.8965909481048584,-0.16787131130695343,1.7070000171661377,3.023400068283081
0.29,-1.593500018119812,-2.166292905807495,-0.8934493660926819,-0.16787131130695343,1.7070000171661377,3.023400068283081
0.292,-1.593500018119812,-2.166292905807495,-0.8933425545692444,-0.16744258999824524,1.7070000171661377,3.023400068283081
0.294,-1.593500018119812,-2.166292905807495,-0.8927596211433411,-0.16682201623916626,1.7070000171661377,3.023400068283081
0.296,-1.593500018119812,-2.166292905807495,-0.8913871645927429,-0.1646931767463684,1.7070000171661377,3.023400068283081
0.298,-1.593500018119812,-2.166292905807495,-0.8913871645927429,-0.1646931767463684,1.7070000171661377,3.023400068283081
0.3,-1.593500018119812,-2.166292905807495,-0.8908172249794006,-0.1646931767463684,1.7070000171661377,3.023400068283081
0.302,-1.593500018119812,-2.166292905807495,-0.8876756429672241,-0.1646931767463684,1.7070000171661377,3.023400068283081
0.304,-1.593500018119812,-2.163681745529175,-0.8876756429672241,-0.1639094352722168,1.7070000171661377,3.023400068283081
0.306,-1.593500018119812,-2.1624035835266113,-0.885623037815094,-0.1638273447751999,1.7070000171661377,3.023400068283081
0.308,-1.593500018119812,-2.1604230403900146,-0.8835446238517761,-0.16068574786186218,1.7070000171661377,3.023400068283081
0.31,-1.593500018119812,-2.1594111919403076,-0.8809377551078796,-0.16068574786186218,1.7070000171661377,3.023400068283081
0.312,-1.593500018119812,-2.1594111919403076,-0.8782277703285217,-0.16068574786186218,1.7070000171661377,3.023400068283081
0.314,-1.593500018119812,-2.1594111919403076,-0.8750861883163452,-0.1585540771484375,1.7070000171661377,3.023400068283081
0.316,-1.593500018119812,-2.1592330932617188,-0.8750861883163452,-0.1585540771484375,1.7070000171661377,3.023400068283081
0.318,-1.593500018119812,-2.1592330932617188,-0.8719446063041687,-0.15821699798107147,1.7070000171661377,3.023400068283081
0.32,-1.593500018119812,-2.1560914516448975,-0.8702162504196167,-0.15821699798107147,1.7070000171661377,3.023400068283081
0.322,-1.593500018119812,-2.152949810028076,-0.8673800826072693,-0.1562403440475464,1.7070000171661377,3.023400068283081
0.324,-1.593500018119812,-2.1507556438446045,-0.8647951483726501,-0.15435288846492767,1.7070000171661377,3.023400068283081
0.326,-1.593500018119812,-2.149324655532837,-0.8616535663604736,-0.1541566103696823,1.7070000171661377,3.023400068283081
0.328,-1.593500018119812,-2.1466562747955322,-0.8616535663604736,-0.1541566103696823,1.7070000171661377,3.023400068283081
0.33,-1.593500018119812,-2.1466562747955322,-0.8585119843482971,-0.15343055129051208,1.7070000171661377,3.023400068283081
0.332,-1.593500018119812,-2.143514633178711,-0.8583401441574097,-0.15343055129051208,1.7070000171661377,3.023400068283081
0.334,-1.593500018119812,-2.1434006690979004,-0.8567966222763062,-0.15343055129051208,1.7070000171661377,3.023400068283081
0.336,-1.593500018119812,-2.1421070098876953,-0.8545740842819214,-0.15247608721256256,1.7070000171661377,3.023400068283081
0.338,-1.593500018119812,-2.1394851207733154,-0.8514325022697449,-0.14933449029922485,1.7070000171661377,3.023400068283081
0.34,-1.593500018119812,-2.136343479156494,-0.8482909202575684,-0.1471918672323227,1.7070000171661377,3.023400068283081
0.342,-1.593500018119812,-2.135338068008423,-0.847154438495636,-0.1451292634010315,1.7070000171661377,3.023400068283081
0.34400000000000003,-1.593500018119812,-2.135338068008423,-0.8440128564834595,-0.14336983859539032,1.7070000171661377,3.023400068283081
0.34600000000000003,-1.593500018119812,-2.1321964263916016,-0.840871274471283,-0.14091941714286804,1.7070000171661377,3.023400068283081
0.34800000000000003,-1.593500018119812,-2.1290547847747803,-0.8377296924591064,-0.14091941714286804,1.7070000171661377,3.023400068283081
0.35000000000000003,-1.593500018119812,-2.1281449794769287,-0.8372334837913513,-0.14091941714286804,1.7070000171661377,3.023400068283081
0.352,-1.593500018119812,-2.125086545944214,-0.8340919017791748,-0.14002786576747894,1.7070000171661377,3.023400068283081
0.354,-1.593500018119812,-2.1233088970184326,-0.8309503197669983,-0.13688626885414124,1.7070000171661377,3.023400068283081
0.356,-1.593500018119812,-2.1201672554016113,-0.8304933309555054,-0.1360713541507721,1.7070000171661377,3.023400068283081
0.358,-1.593500018119812,-2.118917226791382,-0.8273517489433289,-0.1360713541507721,1.7070000171661377,3.023400068283081
0.36,-1.593500018119812,-2.1157755851745605,-0.8242101669311523,-0.1360713541507721,1.7070000171661377,3.023400068283081
0.362,-1.593500018119812,-2.113492250442505,-0.8210685849189758,-0.13332132995128632,1.7070000171661377,3.023400068283081
0.364,-1.593500018119812,-2.113492250442505,-0.81856369972229,-0.13332132995128632,1.7070000171661377,3.023400068283081
0.366,-1.593500018119812,-2.1103506088256836,-0.8167721033096313,-0.13184942305088043,1.7070000171661377,3.023400068283081
0.368,-1.593500018119812,-2.1103506088256836,-0.8162840604782104,-0.13184942305088043,1.7070000171661377,3.023400068283081
0.37,-1.593500018119812,-2.1103506088256836,-0.8131424784660339,-0.13032440841197968,1.7070000171661377,3.023400068283081
0.372,-1.593500018119812,-2.1103506088256836,-0.81081622838974,-0.12926317751407623,1.7070000171661377,3.023400068283081
0.374,-1.593500018119812,-2.1102254390716553,-0.8088448643684387,-0.12753161787986755,1.7070000171661377,3.023400068283081
0.376,-1.593500018119812,-2.1101784706115723,-0.8074122071266174,-0.12463045120239258,1.7070000171661377,3.023400068283081
0.378,-1.593500018119812,-2.1081807613372803,-0.8074122071266174,-0.12463045120239258,1.7070000171661377,3.023400068283081
0.38,-1.593500018119812,-2.1074435710906982,-0.8042706251144409,-0.12196960300207138,1.7070000171661377,3.023400068283081
0.382,-1.593500018119812,-2.104301929473877,-0.8011290431022644,-0.11900956928730011,1.7070000171661377,3.023400068283081
0.384,-1.593500018119812,-2.1011602878570557,-0.7981679439544678,-0.11900956928730011,1.7070000171661377,3.023400068283081
0.386,-1.593500018119812,-2.0980186462402344,-0.7981679439544678,-0.11698602139949799,1.7070000171661377,3.023400068283081
0.388,-1.593500018119812,-2.094877004623413,-0.797850489616394,-0.11384442448616028,1.7070000171661377,3.023400068283081
0.39,-1.593500018119812,-2.091735363006592,-0.7960489988327026,-0.11384442448616028,1.7070000171661377,3.023400068283081
0.392,-1.593500018119812,-2.0885937213897705,-0.7956907153129578,-0.11070282757282257,1.7070000171661377,3.023400068283081
0.394,-1.593500018119812,-2.086385726928711,-0.7943299412727356,-0.10756123065948486,1.7070000171661377,3.023400068283081
0.396,-1.593500018119812,-2.0863513946533203,-0.7932388782501221,-0.10617484897375107,1.7070000171661377,3.023400068283081
0.398,-1.593500018119812,-2.0863513946533203,-0.7922983765602112,-0.10617484897375107,1.7070000171661377,3.023400068283081
0.4,-1.593500018119812,-2.083263635635376,-0.7892608642578125,-0.10303325206041336,1.7070000171661377,3.023400068283081
0.402,-1.593500018119812,-2.083263635635376,-0.786119282245636,-0.09989165514707565,1.7070000171661377,3.023400068283081
0.404,-1.593500018119812,-2.083263635635376,-0.7829777002334595,-0.09989165514707565,1.7070000171661377,3.023400068283081
0.406,-1.593500018119812,-2.0801219940185547,-0.7812731862068176,-0.09765352308750153,1.7070000171661377,3.023400068283081
0.40800000000000003,-1.593500018119812,-2.0794553756713867,-0.7781316041946411,-0.0956253930926323,1.7070000171661377,3.023400068283081
0.41000000000000003,-1.593500018119812,-2.0763137340545654,-0.7781316041946411,-0.09381860494613647,1.7070000171661377,3.023400068283081
0.41200000000000003,-1.593500018119812,-2.0760371685028076,-0.7749900221824646,-0.09381860494613647,1.7070000171661377,3.023400068283081
0.41400000000000003,-1.593500018119812,-2.073843002319336,-0.7718484401702881,-0.0929797887802124,1.7070000171661377,3.023400068283081
0.41600000000000004,-1.593500018119812,-2.073843002319336,-0.7687068581581116,-0.0898381918668747,1.7070000171661377,3.023400068283081
0.418,-1.593500018119812,-2.0707013607025146,-0.7687068581581116,-0.0898381918668747,1.7070000171661377,3.023400068283081
0.42,-1.593500018119812,-2.069455862045288,-0.7655652761459351,-0.08768925070762634,1.7070000171661377,3.023400068283081
0.422,-1.593500018119812,-2.0686161518096924,-0.7624236941337585,-0.08454765379428864,1.7070000171661377,3.023400068283081
0.424,-1.593500018119812,-2.0658535957336426,-0.759282112121582,-0.0827951580286026,1.7070000171661377,3.023400068283081
0.426,-1.593500018119812,-2.062821388244629,-0.7561405301094055,-0.0827951580286026,1.7070000171661377,3.023400068283081
0.428,-1.593500018119812,-2.062821388244629,-0.752998948097229,-0.08260245621204376,1.7070000171661377,3.023400068283081
0.43,-1.593500018119812,-2.0627827644348145,-0.7498573660850525,-0.07946085929870605,1.7070000171661377,3.023400068283081
0.432,-1.593500018119812,-2.0627827644348145,-0.746715784072876,-0.0775284394621849,1.7070000171661377,3.023400068283081
0.434,-1.593500018119812,-2.0627827644348145,-0.7435742020606995,-0.07473484426736832,1.7070000171661377,3.023400068283081
0.436,-1.593500018119812,-2.0627827644348145,-0.740432620048523,-0.07366585731506348,1.7070000171661377,3.023400068283081
0.438,-1.593500018119812,-2.0627827644348145,-0.7372910380363464,-0.07366585731506348,1.7070000171661377,3.023400068283081
0.44,-1.593500018119812,-2.0627827644348145,-0.7341494560241699,-0.07366585731506348,1.7070000171661377,3.023400068283081
0.442,-1.593500018119812,-2.060816526412964,-0.7310078740119934,-0.07052426040172577,1.7070000171661377,3.023400068283081
0.444,-1.593500018119812,-2.059237003326416,-0.7310078740119934,-0.07052426040172577,1.7070000171661377,3.023400068283081
0.446,-1.593500018119812,-2.058145523071289,-0.7307335138320923,-0.06809210032224655,1.7070000171661377,3.023400068283081
0.448,-1.593500018119812,-2.0561511516571045,-0.7284395694732666,-0.0657953992486,1.7070000171661377,3.023400068283081
0.45,-1.593500018119812,-2.055738687515259,-0.727461040019989,-0.0657953992486,1.7070000171661377,3.023400068283081
0.452,-1.593500018119812,-2.0525970458984375,-0.7243194580078125,-0.06314022094011307,1.7070000171661377,3.023400068283081
0.454,-1.593500018119812,-2.0525970458984375,-0.7215365171432495,-0.06230920925736427,1.7070000171661377,3.023400068283081
0.456,-1.593500018119812,-2.050671339035034,-0.718394935131073,-0.05916760861873627,1.7070000171661377,3.023400068283081
0.458,-1.593500018119812,-2.050671339035034,-0.7154865264892578,-0.05916760861873627,1.7070000171661377,3.023400068283081
0.46,-1.593500018119812,-2.047667980194092,-0.7123449444770813,-0.058617040514945984,1.7070000171661377,3.023400068283081
