x,y,z,px,py,pz,pw,u
0.18843,0.20530,0.38338,0.99974,0.00956,0.02072,0.00189,11.10000
0.18843,0.20530,0.38358,0.99974,0.00956,0.02072,0.00189,11.30000
0.18843,0.20530,0.38378,0.99974,0.00956,0.02072,0.00189,11.50000
0.18843,0.20530,0.38398,0.99974,0.00956,0.02072,0.00189,11.70000
0.18843,0.20530,0.38418,0.99974,0.00956,0.02072,0.00189,11.90000
0.18843,0.20530,0.38438,0.99974,0.00956,0.02072,0.00189,12.10000
0.18843,0.20530,0.38458,0.99974,0.00956,0.02072,0.00189,12.30000
0.18843,0.20530,0.38478,0.99974,0.00956,0.02072,0.00189,12.50000
0.18843,0.20530,0.38498,0.99974,0.00956,0.02072,0.00189,12.70000
0.18843,0.20530,0.38518,0.99974,0.00956,0.02072,0.00189,12.90000
0.18843,0.20530,0.38538,0.99974,0.00956,0.02072,0.00189,13.10000
0.18843,0.20530,0.38558,0.99974,0.00956,0.02072,0.00189,13.30000
0.18843,0.20530,0.38578,0.99974,0.00956,0.02072,0.00189,13.50000
0.18843,0.20530,0.38598,0.99974,0.00956,0.02072,0.00189,13.70000
0.18843,0.20530,0.38618,0.99974,0.00956,0.02072,0.00189,13.90000
0.18843,0.20530,0.38638,0.99974,0.00956,0.02072,0.00189,14.10000
0.18843,0.20530,0.38658,0.99974,0.00956,0.02072,0.00189,14.30000
0.18843,0.20530,0.38678,0.99974,0.00956,0.02072,0.00189,14.50000
0.18843,0.20530,0.38698,0.99974,0.00956,0.02072,0.00189,14.70000
0.18843,0.20530,0.38718,0.99974,0.00956,0.02072,0.00189,14.90000
0.18843,0.20530,0.38738,0.99974,0.00956,0.02072,0.00189,15.10000
0.18843,0.20530,0.38758,0.99974,0.00956,0.02072,0.00189,15.30000
0.18843,0.20530,0.38778,0.99974,0.00956,0.02072,0.00189,15.50000
0.18843,0.20530,0.38798,0.99974,0.00956,0.02072,0.00189,15.70000
0.18843,0.20530,0.38818,0.99974,0.00956,0.02072,0.00189,15.90000
0.18843,0.20530,0.38838,0.99974,0.00956,0.02072,0.00189,16.10000
0.18843,0.20530,0.38858,0.99974,0.00956,0.02072,0.00189,16.30000
0.18843,0.20530,0.38878,0.99974,0.00956,0.02072,0.00189,16.50000
0.18843,0.20530,0.38898,0.99974,0.00956,0.02072,0.00189,16.70000
0.18843,0.20530,0.38918,0.99974,0.00956,0.02072,0.00189,16.90000
0.18843,0.20530,0.38938,0.99974,0.00956,0.02072,0.00189,17.10000
0.18843,0.20530,0.38958,0.99974,0.00956,0.02072,0.00189,17.30000
0.18843,0.20530,0.38978,0.99974,0.00956,0.02072,0.00189,17.50000
0.18843,0.20530,0.38998,0.99974,0.00956,0.02072,0.00189,17.70000
