t,shoulder_pan,shoulder_lift,elbow,wrist_1,wrist_2,wrist_3
0.0,-1.593500018119812,-2.275599956512451,-1.1913000345230103,-0.3231793940067291,1.5707000494003296,3.1414999961853027
0.002,-1.593500018119812,-2.275599956512451,-1.1913000345230103,-0.3183273673057556,1.5707000494003296,3.1414999961853027
0.004,-1.593500018119812,-2.2738840579986572,-1.1913000345230103,-0.3089025616645813,1.5707000494003296,3.1414999961853027
0.006,-1.593500018119812,-2.2654905319213867,-1.1856064796447754,-0.3089025616645813,1.5707000494003296,3.1414999961853027
0.008,-1.593500018119812,-2.2625651359558105,-1.176181674003601,-0.3076913058757782,1.5707000494003296,3.1414999961853027
0.01,-1.593500018119812,-2.2559399604797363,-1.173467993736267,-0.29868239164352417,1.5707000494003296,3.1414999961853027
0.012,-1.593500018119812,-2.2556896209716797,-1.173467993736267,-0.29868239164352417,1.5707000494003296,3.1414999961853027
0.014,-1.593500018119812,-2.246264934539795,-1.1725529432296753,-0.29406991600990295,1.5707000494003296,3.1414999961853027
0.016,-1.593500018119812,-2.23684024810791,-1.163128137588501,-0.2851133942604065,1.5707000494003296,3.1414999961853027
0.018000000000000002,-1.593500018119812,-2.23684024810791,-1.1537033319473267,-0.2756885886192322,1.5707000494003296,3.1414999961853027
0.02,-1.593500018119812,-2.2287731170654297,-1.1528218984603882,-0.2756885886192322,1.5707000494003296,3.1414999961853027
0.022,-1.593500018119812,-2.222851514816284,-1.1469534635543823,-0.26626378297805786,1.5707000494003296,3.1414999961853027
0.024,-1.593500018119812,-2.222851514816284,-1.1395764350891113,-0.25683897733688354,1.5707000494003296,3.1414999961853027
0.026000000000000002,-1.593500018119812,-2.222851514816284,-1.1307379007339478,-0.24741417169570923,1.5707000494003296,3.1414999961853027
0.028,-1.593500018119812,-2.2175424098968506,-1.1248079538345337,-0.2379893660545349,1.5707000494003296,3.1414999961853027
0.03,-1.593500018119812,-2.2175424098968506,-1.118640661239624,-0.2285645604133606,1.5707000494003296,3.1414999961853027
0.032,-1.593500018119812,-2.208117723464966,-1.1092158555984497,-0.2285645604133606,1.5707000494003296,3.1414999961853027
0.034,-1.593500018119812,-2.208117723464966,-1.1043332815170288,-0.21913975477218628,1.5707000494003296,3.1414999961853027
0.036000000000000004,-1.593500018119812,-2.208117723464966,-1.0949084758758545,-0.20971494913101196,1.5707000494003296,3.1414999961853027
0.038,-1.593500018119812,-2.198693037033081,-1.0854836702346802,-0.20042292773723602,1.5707000494003296,3.1414999961853027
0.04,-1.593500018119812,-2.193438768386841,-1.0854836702346802,-0.1909981220960617,1.5707000494003296,3.1414999961853027
0.042,-1.593500018119812,-2.184014081954956,-1.0760588645935059,-0.1838555932044983,1.5707000494003296,3.1414999961853027
0.044,-1.593500018119812,-2.1745893955230713,-1.0715869665145874,-0.17528289556503296,1.5707000494003296,3.1414999961853027
0.046,-1.593500018119812,-2.1651647090911865,-1.0632473230361938,-0.16585808992385864,1.5707000494003296,3.1414999961853027
0.048,-1.593500018119812,-2.1651647090911865,-1.0538225173950195,-0.15643328428268433,1.5707000494003296,3.1414999961853027
0.05,-1.593500018119812,-2.1651647090911865,-1.0443977117538452,-0.14700847864151,1.5707000494003296,3.1414999961853027
0.052000000000000005,-1.593500018119812,-2.1557400226593018,-1.034972906112671,-0.13766400516033173,1.5707000494003296,3.1414999961853027
0.054,-1.593500018119812,-2.1540937423706055,-1.025612711906433,-0.13766400516033173,1.5707000494003296,3.1414999961853027
0.056,-1.593500018119812,-2.148261308670044,-1.0161879062652588,-0.1282391995191574,1.5707000494003296,3.1414999961853027
0.058,-1.593500018119812,-2.1408538818359375,-1.0105664730072021,-0.12740708887577057,1.5707000494003296,3.1414999961853027
0.06,-1.593500018119812,-2.1314291954040527,-1.0011416673660278,-0.12522663176059723,1.5707000494003296,3.1414999961853027
0.062,-1.593500018119812,-2.123556137084961,-0.9973816871643066,-0.12193591147661209,1.5707000494003296,3.1414999961853027
0.064,-1.593500018119812,-2.114131450653076,-0.9918273091316223,-0.11251111328601837,1.5707000494003296,3.1414999961853027
0.066,-1.593500018119812,-2.106210708618164,-0.982402503490448,-0.10748948901891708,1.5707000494003296,3.1414999961853027
0.068,-1.593500018119812,-2.0967860221862793,-0.9807178974151611,-0.1000196561217308,1.5707000494003296,3.1414999961853027
0.07,-1.593500018119812,-2.095649480819702,-0.9764301180839539,-0.09059485793113708,1.5707000494003296,3.1414999961853027
0.07200000000000001,-1.593500018119812,-2.0947844982147217,-0.9675684571266174,-0.08935802429914474,1.5707000494003296,3.1414999961853027
0.074,-1.593500018119812,-2.092674493789673,-0.9582545161247253,-0.0860164612531662,1.5707000494003296,3.1414999961853027
0.076,-1.593500018119812,-2.083249807357788,-0.948829710483551,-0.07659166306257248,1.5707000494003296,3.1414999961853027
0.078,-1.593500018119812,-2.0738251209259033,-0.948829710483551,-0.06912000477313995,1.5707000494003296,3.1414999961853027
0.08,-1.593500018119812,-2.0644004344940186,-0.9394049048423767,-0.06855536252260208,1.5707000494003296,3.1414999961853027
0.082,-1.593500018119812,-2.054975748062134,-0.9301048517227173,-0.06347466260194778,1.5707000494003296,3.1414999961853027
0.084,-1.593500018119812,-2.046196460723877,-0.920680046081543,-0.054049864411354065,1.5707000494003296,3.1414999961853027
0.08600000000000001,-1.593500018119812,-2.036771774291992,-0.9142290353775024,-0.044625066220760345,1.5707000494003296,3.1414999961853027
0.088,-1.593500018119812,-2.0273470878601074,-0.9065646529197693,-0.03597714751958847,1.5707000494003296,3.1414999961853027
0.09,-1.593500018119812,-2.0179224014282227,-0.9008660316467285,-0.03144819661974907,1.5707000494003296,3.1414999961853027
0.092,-1.593500018119812,-2.008497714996338,-0.8926715850830078,-0.0220233965665102,1.5707000494003296,3.1414999961853027
0.094,-1.593500018119812,-2.0062570571899414,-0.8838858008384705,-0.01648722216486931,1.5707000494003296,3.1414999961853027
0.096,-1.593500018119812,-2.0062570571899414,-0.8774424195289612,-0.01648722216486931,1.5707000494003296,3.1414999961853027
0.098,-1.593500018119812,-2.0028796195983887,-0.8680176138877869,-0.00706242211163044,1.5707000494003296,3.1414999961853027
0.1,-1.593500018119812,-2.0028796195983887,-0.8680176138877869,0.002362377941608429,1.5707000494003296,3.1414999961853027
0.10200000000000001,-1.593500018119812,-2.0028796195983887,-0.8680176138877869,0.010529628954827785,1.5707000494003296,3.1414999961853027
0.10400000000000001,-1.593500018119812,-2.0028796195983887,-0.8680176138877869,0.01995442807674408,1.5707000494003296,3.1414999961853027
0.106,-1.593500018119812,-2.0028796195983887,-0.8662528991699219,0.02937922812998295,1.5707000494003296,3.1414999961853027
0.108,-1.593500018119812,-2.0028796195983887,-0.8652110695838928,0.03880402818322182,1.5707000494003296,3.1414999961853027
0.11,-1.593500018119812,-2.0028674602508545,-0.8652110695838928,0.048228830099105835,1.5707000494003296,3.1414999961853027
0.112,-1.593500018119812,-2.0028674602508545,-0.8652110695838928,0.048228830099105835,1.5707000494003296,3.1414999961853027
0.114,-1.593500018119812,-2.0028674602508545,-0.8652110695838928,0.057653628289699554,1.5707000494003296,3.1414999961853027
0.116,-1.593500018119812,-2.0028674602508545,-0.8652110695838928,0.06707842648029327,1.5707000494003296,3.1414999961853027
0.11800000000000001,-1.593500018119812,-2.0028674602508545,-0.8644997477531433,0.06707842648029327,1.5707000494003296,3.1414999961853027
0.12,-1.593500018119812,-2.0028674602508545,-0.8644997477531433,0.076503224670887,1.5707000494003296,3.1414999961853027
0.122,-1.593500018119812,-2.0028674602508545,-0.8644997477531433,0.08592802286148071,1.5707000494003296,3.1414999961853027
0.124,-1.593500018119812,-2.0028674602508545,-0.8644997477531433,0.09535282105207443,1.5707000494003296,3.1414999961853027
0.126,-1.593500018119812,-2.0028674602508545,-0.8644997477531433,0.09621815383434296,1.5707000494003296,3.1414999961853027
0.128,-1.593500018119812,-2.0028674602508545,-0.8644997477531433,0.10564295202493668,1.5707000494003296,3.1414999961853027
0.13,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.1147792786359787,1.5707000494003296,3.1414999961853027
0.132,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.12420407682657242,1.5707000494003296,3.1414999961853027
0.134,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.13362887501716614,1.5707000494003296,3.1414999961853027
0.136,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.13462691009044647,1.5707000494003296,3.1414999961853027
0.138,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.1440517157316208,1.5707000494003296,3.1414999961853027
0.14,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.1440517157316208,1.5707000494003296,3.1414999961853027
0.14200000000000002,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.1440517157316208,1.5707000494003296,3.1414999961853027
0.14400000000000002,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.1534765213727951,1.5707000494003296,3.1414999961853027
0.146,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.15814808011054993,1.5707000494003296,3.1414999961853027
0.148,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.1662071794271469,1.5707000494003296,3.1414999961853027
0.15,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.17563198506832123,1.5707000494003296,3.1414999961853027
0.152,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.18144391477108002,1.5707000494003296,3.1414999961853027
0.154,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.18599843978881836,1.5707000494003296,3.1414999961853027
0.156,-1.593500018119812,-1.9994661808013916,-0.8644997477531433,0.19542324542999268,1.5707000494003296,3.1414999961853027
0.158,-1.593500018119812,-1.9994661808013916,-0.8640144467353821,0.2035863697528839,1.5707000494003296,3.1414999961853027
0.16,-1.593500018119812,-1.999342918395996,-0.8640144467353821,0.20910434424877167,1.5707000494003296,3.1414999961853027
0.162,-1.593500018119812,-1.999342918395996,-0.8605030179023743,0.21852914988994598,1.5707000494003296,3.1414999961853027
0.164,-1.593500018119812,-1.999342918395996,-0.8600178360939026,0.2279539555311203,1.5707000494003296,3.1414999961853027
0.166,-1.593500018119812,-1.999342918395996,-0.8600178360939026,0.23737876117229462,1.5707000494003296,3.1414999961853027
0.168,-1.593500018119812,-1.999342918395996,-0.8600178360939026,0.24308815598487854,1.5707000494003296,3.1414999961853027
0.17,-1.593500018119812,-1.999342918395996,-0.8600178360939026,0.250189870595932,1.5707000494003296,3.1414999961853027
0.17200000000000001,-1.593500018119812,-1.999342918395996,-0.8600178360939026,0.2596146762371063,1.5707000494003296,3.1414999961853027
0.17400000000000002,-1.593500018119812,-1.999342918395996,-0.8600178360939026,0.2676192820072174,1.5707000494003296,3.1414999961853027
0.176,-1.593500018119812,-1.999342918395996,-0.8600178360939026,0.27377867698669434,1.5707000494003296,3.1414999961853027
0.178,-1.593500018119812,-1.999342918395996,-0.8600178360939026,0.28320348262786865,1.5707000494003296,3.1414999961853027
