0.000000,-1.593500,-2.275600,-1.187662,-0.318017,1.570700,3.141500
0.000000,-1.593500,-2.275600,-1.187662,-0.318017,1.570700,3.141500
0.002000,-1.593500,-2.275600,-1.185562,-0.318017,1.570700,3.141500
0.002000,-1.593500,-2.275600,-1.185562,-0.318017,1.570700,3.141500
0.004000,-1.593500,-2.275600,-1.177644,-0.311646,1.570700,3.141500
0.004000,-1.593500,-2.275600,-1.177644,-0.311646,1.570700,3.141500
0.006000,-1.593500,-2.272255,-1.168219,-0.311646,1.570700,3.141500
0.006000,-1.593500,-2.272255,-1.168219,-0.311646,1.570700,3.141500
0.008000,-1.593500,-2.272255,-1.164411,-0.302222,1.570700,3.141500
0.008000,-1.593500,-2.272255,-1.164411,-0.302222,1.570700,3.141500
0.010000,-1.593500,-2.269540,-1.164411,-0.292797,1.570700,3.141500
0.010000,-1.593500,-2.269540,-1.164411,-0.292797,1.570700,3.141500
0.012000,-1.593500,-2.266954,-1.154986,-0.283372,1.570700,3.141500
0.012000,-1.593500,-2.266954,-1.154986,-0.283372,1.570700,3.141500
0.014000,-1.593500,-2.266954,-1.145562,-0.273947,1.570700,3.141500
0.014000,-1.593500,-2.266954,-1.145562,-0.273947,1.570700,3.141500
0.016000,-1.593500,-2.266954,-1.143881,-0.273947,1.570700,3.141500
0.016000,-1.593500,-2.266954,-1.143881,-0.273947,1.570700,3.141500
0.018000,-1.593500,-2.266954,-1.143881,-0.273947,1.570700,3.141500
0.018000,-1.593500,-2.266954,-1.143881,-0.273947,1.570700,3.141500
0.020000,-1.593500,-2.259565,-1.141343,-0.271310,1.570700,3.141500
0.020000,-1.593500,-2.259565,-1.141343,-0.271310,1.570700,3.141500
0.022000,-1.593500,-2.259565,-1.131918,-0.268201,1.570700,3.141500
0.022000,-1.593500,-2.259565,-1.131918,-0.268201,1.570700,3.141500
0.024000,-1.593500,-2.259565,-1.123096,-0.268201,1.570700,3.141500
0.024000,-1.593500,-2.259565,-1.123096,-0.268201,1.570700,3.141500
0.026000,-1.593500,-2.259565,-1.123096,-0.268201,1.570700,3.141500
0.026000,-1.593500,-2.259565,-1.123096,-0.268201,1.570700,3.141500
0.028000,-1.593500,-2.259565,-1.123096,-0.268201,1.570700,3.141500
0.028000,-1.593500,-2.259565,-1.123096,-0.268201,1.570700,3.141500
0.030000,-1.593500,-2.259565,-1.120319,-0.258776,1.570700,3.141500
0.030000,-1.593500,-2.259565,-1.120319,-0.258776,1.570700,3.141500
0.032000,-1.593500,-2.259565,-1.115381,-0.253035,1.570700,3.141500
0.032000,-1.593500,-2.259565,-1.115381,-0.253035,1.570700,3.141500
0.034000,-1.593500,-2.259565,-1.114293,-0.253035,1.570700,3.141500
0.034000,-1.593500,-2.259565,-1.114293,-0.253035,1.570700,3.141500
0.036000,-1.593500,-2.259565,-1.109614,-0.243610,1.570700,3.141500
0.036000,-1.593500,-2.259565,-1.109614,-0.243610,1.570700,3.141500
0.038000,-1.593500,-2.253806,-1.109614,-0.236767,1.570700,3.141500
0.038000,-1.593500,-2.253806,-1.109614,-0.236767,1.570700,3.141500
0.040000,-1.593500,-2.250389,-1.109614,-0.229432,1.570700,3.141500
0.040000,-1.593500,-2.250389,-1.109614,-0.229432,1.570700,3.141500
0.042000,-1.593500,-2.250389,-1.100189,-0.227065,1.570700,3.141500
0.042000,-1.593500,-2.250389,-1.100189,-0.227065,1.570700,3.141500
0.044000,-1.593500,-2.250389,-1.098126,-0.220360,1.570700,3.141500
0.044000,-1.593500,-2.250389,-1.098126,-0.220360,1.570700,3.141500
0.046000,-1.593500,-2.250389,-1.094776,-0.213547,1.570700,3.141500
0.046000,-1.593500,-2.250389,-1.094776,-0.213547,1.570700,3.141500
0.048000,-1.593500,-2.248450,-1.089852,-0.209162,1.570700,3.141500
0.048000,-1.593500,-2.248450,-1.089852,-0.209162,1.570700,3.141500
0.050000,-1.593500,-2.239025,-1.084025,-0.209162,1.570700,3.141500
0.050000,-1.593500,-2.239025,-1.084025,-0.209162,1.570700,3.141500
0.052000,-1.593500,-2.239025,-1.081196,-0.199737,1.570700,3.141500
0.052000,-1.593500,-2.239025,-1.081196,-0.199737,1.570700,3.141500
0.054000,-1.593500,-2.239025,-1.077993,-0.190312,1.570700,3.141500
0.054000,-1.593500,-2.239025,-1.077993,-0.190312,1.570700,3.141500
0.056000,-1.593500,-2.239025,-1.068568,-0.190312,1.570700,3.141500
0.056000,-1.593500,-2.239025,-1.068568,-0.190312,1.570700,3.141500
0.058000,-1.593500,-2.233846,-1.062516,-0.187776,1.570700,3.141500
0.058000,-1.593500,-2.233846,-1.062516,-0.187776,1.570700,3.141500
0.060000,-1.593500,-2.233846,-1.053154,-0.180517,1.570700,3.141500
0.060000,-1.593500,-2.233846,-1.053154,-0.180517,1.570700,3.141500
0.062000,-1.593500,-2.233846,-1.047086,-0.176585,1.570700,3.141500
0.062000,-1.593500,-2.233846,-1.047086,-0.176585,1.570700,3.141500
0.064000,-1.593500,-2.226882,-1.042790,-0.176585,1.570700,3.141500
0.064000,-1.593500,-2.226882,-1.042790,-0.176585,1.570700,3.141500
0.066000,-1.593500,-2.226882,-1.042790,-0.176585,1.570700,3.141500
0.066000,-1.593500,-2.226882,-1.042790,-0.176585,1.570700,3.141500
0.068000,-1.593500,-2.226211,-1.039856,-0.176585,1.570700,3.141500
0.068000,-1.593500,-2.226211,-1.039856,-0.176585,1.570700,3.141500
0.070000,-1.593500,-2.222697,-1.035645,-0.167160,1.570700,3.141500
0.070000,-1.593500,-2.222697,-1.035645,-0.167160,1.570700,3.141500
0.072000,-1.593500,-2.222697,-1.035645,-0.159677,1.570700,3.141500
0.072000,-1.593500,-2.222697,-1.035645,-0.159677,1.570700,3.141500
0.074000,-1.593500,-2.213552,-1.035645,-0.159677,1.570700,3.141500
0.074000,-1.593500,-2.213552,-1.035645,-0.159677,1.570700,3.141500
0.076000,-1.593500,-2.207344,-1.035645,-0.153160,1.570700,3.141500
0.076000,-1.593500,-2.207344,-1.035645,-0.153160,1.570700,3.141500
0.078000,-1.593500,-2.203357,-1.035645,-0.153160,1.570700,3.141500
0.078000,-1.593500,-2.203357,-1.035645,-0.153160,1.570700,3.141500
0.080000,-1.593500,-2.198568,-1.034081,-0.153160,1.570700,3.141500
0.080000,-1.593500,-2.198568,-1.034081,-0.153160,1.570700,3.141500
0.082000,-1.593500,-2.192655,-1.034081,-0.146141,1.570700,3.141500
0.082000,-1.593500,-2.192655,-1.034081,-0.146141,1.570700,3.141500
0.084000,-1.593500,-2.186931,-1.034081,-0.146141,1.570700,3.141500
0.084000,-1.593500,-2.186931,-1.034081,-0.146141,1.570700,3.141500
0.086000,-1.593500,-2.186931,-1.032562,-0.136716,1.570700,3.141500
0.086000,-1.593500,-2.186931,-1.032562,-0.136716,1.570700,3.141500
0.088000,-1.593500,-2.183791,-1.032562,-0.127291,1.570700,3.141500
0.088000,-1.593500,-2.183791,-1.032562,-0.127291,1.570700,3.141500
0.090000,-1.593500,-2.183791,-1.027070,-0.127291,1.570700,3.141500
0.090000,-1.593500,-2.183791,-1.027070,-0.127291,1.570700,3.141500
0.092000,-1.593500,-2.183791,-1.027070,-0.127291,1.570700,3.141500
0.092000,-1.593500,-2.183791,-1.027070,-0.127291,1.570700,3.141500
0.094000,-1.593500,-2.174366,-1.024507,-0.117866,1.570700,3.141500
0.094000,-1.593500,-2.174366,-1.024507,-0.117866,1.570700,3.141500
0.096000,-1.593500,-2.174366,-1.024507,-0.108441,1.570700,3.141500
0.096000,-1.593500,-2.174366,-1.024507,-0.108441,1.570700,3.141500
0.098000,-1.593500,-2.174366,-1.017542,-0.108441,1.570700,3.141500
0.098000,-1.593500,-2.174366,-1.017542,-0.108441,1.570700,3.141500
0.100000,-1.593500,-2.174366,-1.017542,-0.099017,1.570700,3.141500
0.100000,-1.593500,-2.174366,-1.017542,-0.099017,1.570700,3.141500
0.102000,-1.593500,-2.174366,-1.017542,-0.089592,1.570700,3.141500
0.102000,-1.593500,-2.174366,-1.017542,-0.089592,1.570700,3.141500
0.104000,-1.593500,-2.173849,-1.011020,-0.080167,1.570700,3.141500
0.104000,-1.593500,-2.173849,-1.011020,-0.080167,1.570700,3.141500
0.106000,-1.593500,-2.170489,-1.011020,-0.080167,1.570700,3.141500
0.106000,-1.593500,-2.170489,-1.011020,-0.080167,1.570700,3.141500
0.108000,-1.593500,-2.170489,-1.009954,-0.072054,1.570700,3.141500
0.108000,-1.593500,-2.170489,-1.009954,-0.072054,1.570700,3.141500
0.110000,-1.593500,-2.170489,-1.004759,-0.066846,1.570700,3.141500
0.110000,-1.593500,-2.170489,-1.004759,-0.066846,1.570700,3.141500
0.112000,-1.593500,-2.170489,-1.004759,-0.060605,1.570700,3.141500
0.112000,-1.593500,-2.170489,-1.004759,-0.060605,1.570700,3.141500
0.114000,-1.593500,-2.170489,-1.004759,-0.060605,1.570700,3.141500
0.114000,-1.593500,-2.170489,-1.004759,-0.060605,1.570700,3.141500
0.116000,-1.593500,-2.170489,-1.003998,-0.051180,1.570700,3.141500
0.116000,-1.593500,-2.170489,-1.003998,-0.051180,1.570700,3.141500
0.118000,-1.593500,-2.170489,-1.003998,-0.044345,1.570700,3.141500
0.118000,-1.593500,-2.170489,-1.003998,-0.044345,1.570700,3.141500
0.120000,-1.593500,-2.170489,-1.002935,-0.034920,1.570700,3.141500
0.120000,-1.593500,-2.170489,-1.002935,-0.034920,1.570700,3.141500
0.122000,-1.593500,-2.170220,-1.002935,-0.028147,1.570700,3.141500
0.122000,-1.593500,-2.170220,-1.002935,-0.028147,1.570700,3.141500
0.124000,-1.593500,-2.170220,-1.001233,-0.022304,1.570700,3.141500
0.124000,-1.593500,-2.170220,-1.001233,-0.022304,1.570700,3.141500
0.126000,-1.593500,-2.170220,-1.001233,-0.012879,1.570700,3.141500
0.126000,-1.593500,-2.170220,-1.001233,-0.012879,1.570700,3.141500
0.128000,-1.593500,-2.170220,-1.001233,-0.011358,1.570700,3.141500
0.128000,-1.593500,-2.170220,-1.001233,-0.011358,1.570700,3.141500
0.130000,-1.593500,-2.170220,-1.001233,-0.011358,1.570700,3.141500
0.130000,-1.593500,-2.170220,-1.001233,-0.011358,1.570700,3.141500
0.132000,-1.593500,-2.165578,-0.997293,-0.001933,1.570700,3.141500
0.132000,-1.593500,-2.165578,-0.997293,-0.001933,1.570700,3.141500
0.134000,-1.593500,-2.165578,-0.997293,0.004842,1.570700,3.141500
0.134000,-1.593500,-2.165578,-0.997293,0.004842,1.570700,3.141500
0.136000,-1.593500,-2.165578,-0.997293,0.012570,1.570700,3.141500
0.136000,-1.593500,-2.165578,-0.997293,0.012570,1.570700,3.141500
0.138000,-1.593500,-2.165578,-0.995890,0.018456,1.570700,3.141500
0.138000,-1.593500,-2.165578,-0.995890,0.018456,1.570700,3.141500
0.140000,-1.593500,-2.165578,-0.995890,0.027880,1.570700,3.141500
0.140000,-1.593500,-2.165578,-0.995890,0.027880,1.570700,3.141500
0.142000,-1.593500,-2.165578,-0.988508,0.029418,1.570700,3.141500
0.142000,-1.593500,-2.165578,-0.988508,0.029418,1.570700,3.141500
0.144000,-1.593500,-2.165578,-0.988508,0.032087,1.570700,3.141500
0.144000,-1.593500,-2.165578,-0.988508,0.032087,1.570700,3.141500
0.146000,-1.593500,-2.165578,-0.988508,0.040782,1.570700,3.141500
0.146000,-1.593500,-2.165578,-0.988508,0.040782,1.570700,3.141500
0.148000,-1.593500,-2.164285,-0.988508,0.043717,1.570700,3.141500
0.148000,-1.593500,-2.164285,-0.988508,0.043717,1.570700,3.141500
0.150000,-1.593500,-2.164285,-0.988508,0.053142,1.570700,3.141500
0.150000,-1.593500,-2.164285,-0.988508,0.053142,1.570700,3.141500
0.152000,-1.593500,-2.164285,-0.979083,0.057285,1.570700,3.141500
0.152000,-1.593500,-2.164285,-0.979083,0.057285,1.570700,3.141500
0.154000,-1.593500,-2.164285,-0.979083,0.057285,1.570700,3.141500
0.154000,-1.593500,-2.164285,-0.979083,0.057285,1.570700,3.141500
0.156000,-1.593500,-2.163121,-0.978870,0.066710,1.570700,3.141500
0.156000,-1.593500,-2.163121,-0.978870,0.066710,1.570700,3.141500
0.158000,-1.593500,-2.163121,-0.978870,0.066710,1.570700,3.141500
0.158000,-1.593500,-2.163121,-0.978870,0.066710,1.570700,3.141500
0.160000,-1.593500,-2.163121,-0.976072,0.069364,1.570700,3.141500
0.160000,-1.593500,-2.163121,-0.976072,0.069364,1.570700,3.141500
0.162000,-1.593500,-2.163121,-0.976072,0.069364,1.570700,3.141500
0.162000,-1.593500,-2.163121,-0.976072,0.069364,1.570700,3.141500
0.164000,-1.593500,-2.162363,-0.976072,0.078789,1.570700,3.141500
0.164000,-1.593500,-2.162363,-0.976072,0.078789,1.570700,3.141500
0.166000,-1.593500,-2.162363,-0.976072,0.078789,1.570700,3.141500
0.166000,-1.593500,-2.162363,-0.976072,0.078789,1.570700,3.141500
0.168000,-1.593500,-2.161242,-0.976072,0.081470,1.570700,3.141500
0.168000,-1.593500,-2.161242,-0.976072,0.081470,1.570700,3.141500
0.170000,-1.593500,-2.160027,-0.976072,0.090895,1.570700,3.141500
0.170000,-1.593500,-2.160027,-0.976072,0.090895,1.570700,3.141500
0.172000,-1.593500,-2.160027,-0.976072,0.100320,1.570700,3.141500
0.172000,-1.593500,-2.160027,-0.976072,0.100320,1.570700,3.141500
0.174000,-1.593500,-2.160027,-0.976072,0.106333,1.570700,3.141500
0.174000,-1.593500,-2.160027,-0.976072,0.106333,1.570700,3.141500
0.176000,-1.593500,-2.160027,-0.971237,0.109401,1.570700,3.141500
0.176000,-1.593500,-2.160027,-0.971237,0.109401,1.570700,3.141500
0.178000,-1.593500,-2.159046,-0.971237,0.118826,1.570700,3.141500
0.178000,-1.593500,-2.159046,-0.971237,0.118826,1.570700,3.141500
0.180000,-1.593500,-2.159046,-0.968280,0.126354,1.570700,3.141500
0.180000,-1.593500,-2.159046,-0.968280,0.126354,1.570700,3.141500
0.182000,-1.593500,-2.159046,-0.967136,0.133230,1.570700,3.141500
0.182000,-1.593500,-2.159046,-0.967136,0.133230,1.570700,3.141500
0.184000,-1.593500,-2.159046,-0.959587,0.142654,1.570700,3.141500
0.184000,-1.593500,-2.159046,-0.959587,0.142654,1.570700,3.141500
0.186000,-1.593500,-2.159046,-0.959587,0.145693,1.570700,3.141500
0.186000,-1.593500,-2.159046,-0.959587,0.145693,1.570700,3.141500
0.188000,-1.593500,-2.159046,-0.959587,0.145693,1.570700,3.141500
0.188000,-1.593500,-2.159046,-0.959587,0.145693,1.570700,3.141500
0.190000,-1.593500,-2.159046,-0.959587,0.150080,1.570700,3.141500
0.190000,-1.593500,-2.159046,-0.959587,0.150080,1.570700,3.141500
0.192000,-1.593500,-2.156196,-0.959587,0.156896,1.570700,3.141500
0.192000,-1.593500,-2.156196,-0.959587,0.156896,1.570700,3.141500
0.194000,-1.593500,-2.156196,-0.956069,0.156896,1.570700,3.141500
0.194000,-1.593500,-2.156196,-0.956069,0.156896,1.570700,3.141500
0.196000,-1.593500,-2.156196,-0.956069,0.166321,1.570700,3.141500
0.196000,-1.593500,-2.156196,-0.956069,0.166321,1.570700,3.141500
0.198000,-1.593500,-2.156196,-0.956069,0.166321,1.570700,3.141500
0.198000,-1.593500,-2.156196,-0.956069,0.166321,1.570700,3.141500
0.200000,-1.593500,-2.156196,-0.956069,0.166562,1.570700,3.141500
0.200000,-1.593500,-2.156196,-0.956069,0.166562,1.570700,3.141500
0.202000,-1.593500,-2.155743,-0.956069,0.167114,1.570700,3.141500
0.202000,-1.593500,-2.155743,-0.956069,0.167114,1.570700,3.141500
0.204000,-1.593500,-2.146318,-0.951554,0.173938,1.570700,3.141500
0.204000,-1.593500,-2.146318,-0.951554,0.173938,1.570700,3.141500
0.206000,-1.593500,-2.146318,-0.943745,0.182852,1.570700,3.141500
0.206000,-1.593500,-2.146318,-0.943745,0.182852,1.570700,3.141500
0.208000,-1.593500,-2.146318,-0.943745,0.185453,1.570700,3.141500
0.208000,-1.593500,-2.146318,-0.943745,0.185453,1.570700,3.141500
0.210000,-1.593500,-2.146318,-0.943745,0.194877,1.570700,3.141500
0.210000,-1.593500,-2.146318,-0.943745,0.194877,1.570700,3.141500
0.212000,-1.593500,-2.146318,-0.943444,0.204302,1.570700,3.141500
0.212000,-1.593500,-2.146318,-0.943444,0.204302,1.570700,3.141500
0.214000,-1.593500,-2.146318,-0.936374,0.209876,1.570700,3.141500
0.214000,-1.593500,-2.146318,-0.936374,0.209876,1.570700,3.141500
0.216000,-1.593500,-2.146318,-0.927280,0.219301,1.570700,3.141500
0.216000,-1.593500,-2.146318,-0.927280,0.219301,1.570700,3.141500
0.218000,-1.593500,-2.146318,-0.927280,0.228725,1.570700,3.141500
0.218000,-1.593500,-2.146318,-0.927280,0.228725,1.570700,3.141500
0.220000,-1.593500,-2.139011,-0.924110,0.234818,1.570700,3.141500
0.220000,-1.593500,-2.139011,-0.924110,0.234818,1.570700,3.141500
0.222000,-1.593500,-2.136409,-0.918492,0.234818,1.570700,3.141500
0.222000,-1.593500,-2.136409,-0.918492,0.234818,1.570700,3.141500
0.224000,-1.593500,-2.126984,-0.918492,0.241752,1.570700,3.141500
0.224000,-1.593500,-2.126984,-0.918492,0.241752,1.570700,3.141500
0.226000,-1.593500,-2.122882,-0.918492,0.251177,1.570700,3.141500
0.226000,-1.593500,-2.122882,-0.918492,0.251177,1.570700,3.141500
0.228000,-1.593500,-2.122882,-0.918492,0.260601,1.570700,3.141500
0.228000,-1.593500,-2.122882,-0.918492,0.260601,1.570700,3.141500
0.230000,-1.593500,-2.122882,-0.909068,0.269633,1.570700,3.141500
0.230000,-1.593500,-2.122882,-0.909068,0.269633,1.570700,3.141500
0.232000,-1.593500,-2.122882,-0.908107,0.275449,1.570700,3.141500
0.232000,-1.593500,-2.122882,-0.908107,0.275449,1.570700,3.141500
0.234000,-1.593500,-2.113457,-0.905032,0.275449,1.570700,3.141500
0.234000,-1.593500,-2.113457,-0.905032,0.275449,1.570700,3.141500
0.236000,-1.593500,-2.113457,-0.904715,0.275449,1.570700,3.141500
0.236000,-1.593500,-2.113457,-0.904715,0.275449,1.570700,3.141500
0.238000,-1.593500,-2.113457,-0.904715,0.284874,1.570700,3.141500
0.238000,-1.593500,-2.113457,-0.904715,0.284874,1.570700,3.141500
0.240000,-1.593500,-2.108684,-0.904715,0.294299,1.570700,3.141500
0.240000,-1.593500,-2.108684,-0.904715,0.294299,1.570700,3.141500
0.242000,-1.593500,-2.105050,-0.904715,0.300223,1.570700,3.141500
0.242000,-1.593500,-2.105050,-0.904715,0.300223,1.570700,3.141500
0.244000,-1.593500,-2.103034,-0.904715,0.309648,1.570700,3.141500
0.244000,-1.593500,-2.103034,-0.904715,0.309648,1.570700,3.141500
0.246000,-1.593500,-2.103034,-0.896613,0.313216,1.570700,3.141500
0.246000,-1.593500,-2.103034,-0.896613,0.313216,1.570700,3.141500
0.248000,-1.593500,-2.102963,-0.896613,0.313216,1.570700,3.141500
0.248000,-1.593500,-2.102963,-0.896613,0.313216,1.570700,3.141500
0.250000,-1.593500,-2.102963,-0.895658,0.322641,1.570700,3.141500
0.250000,-1.593500,-2.102963,-0.895658,0.322641,1.570700,3.141500
0.252000,-1.593500,-2.102963,-0.895658,0.325689,1.570700,3.141500
0.252000,-1.593500,-2.102963,-0.895658,0.325689,1.570700,3.141500
0.254000,-1.593500,-2.102963,-0.895658,0.330606,1.570700,3.141500
0.254000,-1.593500,-2.102963,-0.895658,0.330606,1.570700,3.141500
0.256000,-1.593500,-2.102963,-0.895658,0.340031,1.570700,3.141500
0.256000,-1.593500,-2.102963,-0.895658,0.340031,1.570700,3.141500
0.258000,-1.593500,-2.102963,-0.895658,0.343958,1.570700,3.141500
0.258000,-1.593500,-2.102963,-0.895658,0.343958,1.570700,3.141500
0.260000,-1.593500,-2.102963,-0.893325,0.353383,1.570700,3.141500
0.260000,-1.593500,-2.102963,-0.893325,0.353383,1.570700,3.141500
0.262000,-1.593500,-2.102941,-0.893325,0.353383,1.570700,3.141500
0.262000,-1.593500,-2.102941,-0.893325,0.353383,1.570700,3.141500
0.264000,-1.593500,-2.102941,-0.889775,0.362808,1.570700,3.141500
0.264000,-1.593500,-2.102941,-0.889775,0.362808,1.570700,3.141500
0.266000,-1.593500,-2.095245,-0.889775,0.369792,1.570700,3.141500
0.266000,-1.593500,-2.095245,-0.889775,0.369792,1.570700,3.141500
0.268000,-1.593500,-2.090534,-0.884411,0.378129,1.570700,3.141500
0.268000,-1.593500,-2.090534,-0.884411,0.378129,1.570700,3.141500
0.270000,-1.593500,-2.090534,-0.884411,0.387178,1.570700,3.141500
0.270000,-1.593500,-2.090534,-0.884411,0.387178,1.570700,3.141500
0.272000,-1.593500,-2.090534,-0.874986,0.387178,1.570700,3.141500
0.272000,-1.593500,-2.090534,-0.874986,0.387178,1.570700,3.141500
0.274000,-1.593500,-2.090534,-0.870655,0.387178,1.570700,3.141500
0.274000,-1.593500,-2.090534,-0.870655,0.387178,1.570700,3.141500
0.276000,-1.593500,-2.083083,-0.870655,0.396603,1.570700,3.141500
0.276000,-1.593500,-2.083083,-0.870655,0.396603,1.570700,3.141500
0.278000,-1.593500,-2.081688,-0.862921,0.396603,1.570700,3.141500
0.278000,-1.593500,-2.081688,-0.862921,0.396603,1.570700,3.141500
0.280000,-1.593500,-2.081688,-0.862921,0.403261,1.570700,3.141500
0.280000,-1.593500,-2.081688,-0.862921,0.403261,1.570700,3.141500
0.282000,-1.593500,-2.081688,-0.861709,0.403859,1.570700,3.141500
0.282000,-1.593500,-2.081688,-0.861709,0.403859,1.570700,3.141500
0.284000,-1.593500,-2.081688,-0.859315,0.403859,1.570700,3.141500
0.284000,-1.593500,-2.081688,-0.859315,0.403859,1.570700,3.141500
0.286000,-1.593500,-2.081688,-0.859315,0.411457,1.570700,3.141500
0.286000,-1.593500,-2.081688,-0.859315,0.411457,1.570700,3.141500
0.288000,-1.593500,-2.081688,-0.859315,0.411808,1.570700,3.141500
0.288000,-1.593500,-2.081688,-0.859315,0.411808,1.570700,3.141500
0.290000,-1.593500,-2.081688,-0.859315,0.418057,1.570700,3.141500
0.290000,-1.593500,-2.081688,-0.859315,0.418057,1.570700,3.141500
0.292000,-1.593500,-2.081688,-0.859315,0.427482,1.570700,3.141500
0.292000,-1.593500,-2.081688,-0.859315,0.427482,1.570700,3.141500
0.294000,-1.593500,-2.081688,-0.859315,0.432180,1.570700,3.141500
0.294000,-1.593500,-2.081688,-0.859315,0.432180,1.570700,3.141500
0.296000,-1.593500,-2.080996,-0.859315,0.441604,1.570700,3.141500
0.296000,-1.593500,-2.080996,-0.859315,0.441604,1.570700,3.141500
0.298000,-1.593500,-2.079204,-0.856791,0.445230,1.570700,3.141500
0.298000,-1.593500,-2.079204,-0.856791,0.445230,1.570700,3.141500
0.300000,-1.593500,-2.079204,-0.856791,0.454655,1.570700,3.141500
0.300000,-1.593500,-2.079204,-0.856791,0.454655,1.570700,3.141500
0.302000,-1.593500,-2.070862,-0.847366,0.454726,1.570700,3.141500
0.302000,-1.593500,-2.070862,-0.847366,0.454726,1.570700,3.141500
0.304000,-1.593500,-2.070862,-0.840172,0.463480,1.570700,3.141500
0.304000,-1.593500,-2.070862,-0.840172,0.463480,1.570700,3.141500
0.306000,-1.593500,-2.070862,-0.840172,0.472905,1.570700,3.141500
0.306000,-1.593500,-2.070862,-0.840172,0.472905,1.570700,3.141500
0.308000,-1.593500,-2.066257,-0.840172,0.472905,1.570700,3.141500
