t,shoulder_pan,shoulder_lift,elbow,wrist_1,wrist_2,wrist_3
0.0,-1.593500018119812,-2.2661752700805664,-1.181875228881836,-0.31612396240234375,1.5707000494003296,3.1414999961853027
0.002,-1.593500018119812,-2.2567505836486816,-1.1789796352386475,-0.30834686756134033,1.5707000494003296,3.1414999961853027
0.004,-1.593500018119812,-2.250915288925171,-1.1695548295974731,-0.298922061920166,1.5707000494003296,3.1414999961853027
0.006,-1.593500018119812,-2.2436869144439697,-1.1601300239562988,-0.2894972562789917,1.5707000494003296,3.1414999961853027
0.008,-1.593500018119812,-2.239166498184204,-1.158848524093628,-0.28858429193496704,1.5707000494003296,3.1414999961853027
0.01,-1.593500018119812,-2.2297418117523193,-1.1494237184524536,-0.28646576404571533,1.5707000494003296,3.1414999961853027
0.012,-1.593500018119812,-2.2203171253204346,-1.1399989128112793,-0.277040958404541,1.5707000494003296,3.1414999961853027
0.014,-1.593500018119812,-2.2203171253204346,-1.130574107170105,-0.2676161527633667,1.5707000494003296,3.1414999961853027
0.016,-1.593500018119812,-2.2135069370269775,-1.1211493015289307,-0.2581913471221924,1.5707000494003296,3.1414999961853027
0.018000000000000002,-1.593500018119812,-2.2040822505950928,-1.117202877998352,-0.25153669714927673,1.5707000494003296,3.1414999961853027
0.02,-1.593500018119812,-2.194657564163208,-1.1077780723571777,-0.25153669714927673,1.5707000494003296,3.1414999961853027
0.022,-1.593500018119812,-2.1852328777313232,-1.1043368577957153,-0.24211189150810242,1.5707000494003296,3.1414999961853027
0.024,-1.593500018119812,-2.1813952922821045,-1.098098635673523,-0.23354506492614746,1.5707000494003296,3.1414999961853027
0.026000000000000002,-1.593500018119812,-2.1719706058502197,-1.0886738300323486,-0.22412025928497314,1.5707000494003296,3.1414999961853027
0.028,-1.593500018119812,-2.162545919418335,-1.084463119506836,-0.21469545364379883,1.5707000494003296,3.1414999961853027
0.03,-1.593500018119812,-2.1556448936462402,-1.084463119506836,-0.2052706480026245,1.5707000494003296,3.1414999961853027
0.032,-1.593500018119812,-2.1462202072143555,-1.080627202987671,-0.1958458423614502,1.5707000494003296,3.1414999961853027
0.034,-1.593500018119812,-2.1367955207824707,-1.0712023973464966,-0.18642103672027588,1.5707000494003296,3.1414999961853027
0.036000000000000004,-1.593500018119812,-2.127370834350586,-1.0684571266174316,-0.1782580465078354,1.5707000494003296,3.1414999961853027
0.038,-1.593500018119812,-2.117946147918701,-1.0590323209762573,-0.1782580465078354,1.5707000494003296,3.1414999961853027
0.04,-1.593500018119812,-2.1085214614868164,-1.051175832748413,-0.17350636422634125,1.5707000494003296,3.1414999961853027
0.042,-1.593500018119812,-2.0997982025146484,-1.047064185142517,-0.16408155858516693,1.5707000494003296,3.1414999961853027
0.044,-1.593500018119812,-2.094898223876953,-1.0376393795013428,-0.15465675294399261,1.5707000494003296,3.1414999961853027
0.046,-1.593500018119812,-2.0854735374450684,-1.0319830179214478,-0.15465675294399261,1.5707000494003296,3.1414999961853027
