t,shoulder_pan,shoulder_lift,elbow,wrist_1,wrist_2,wrist_3
0.0,-1.593500018119812,-2.275599956512451,-1.1913000345230103,-0.32409998774528503,1.5707000494003296,3.1414999961853027
0.002,-1.593500018119812,-2.275599956512451,-1.1880630254745483,-0.32409998774528503,1.5707000494003296,3.1414999961853027
0.004,-1.593500018119812,-2.275599956512451,-1.1880630254745483,-0.32409998774528503,1.5707000494003296,3.1414999961853027
0.006,-1.593500018119812,-2.2661752700805664,-1.1880630254745483,-0.317708820104599,1.5707000494003296,3.1414999961853027
0.008,-1.593500018119812,-2.264155149459839,-1.1798183917999268,-0.31148892641067505,1.5707000494003296,3.1414999961853027
0.01,-1.593500018119812,-2.260915517807007,-1.1798183917999268,-0.3062146008014679,1.5707000494003296,3.1414999961853027
0.012,-1.593500018119812,-2.260915517807007,-1.1704784631729126,-0.3062146008014679,1.5707000494003296,3.1414999961853027
0.014,-1.593500018119812,-2.260866403579712,-1.1704784631729126,-0.3062146008014679,1.5707000494003296,3.1414999961853027
0.016,-1.593500018119812,-2.260866403579712,-1.1704784631729126,-0.30242404341697693,1.5707000494003296,3.1414999961853027
0.018000000000000002,-1.593500018119812,-2.260866403579712,-1.1704784631729126,-0.2986578345298767,1.5707000494003296,3.1414999961853027
0.02,-1.593500018119812,-2.260866403579712,-1.1704784631729126,-0.29596513509750366,1.5707000494003296,3.1414999961853027
0.022,-1.593500018119812,-2.251441717147827,-1.1610536575317383,-0.29224953055381775,1.5707000494003296,3.1414999961853027
0.024,-1.593500018119812,-2.251441717147827,-1.1610536575317383,-0.29224953055381775,1.5707000494003296,3.1414999961853027
0.026000000000000002,-1.593500018119812,-2.251441717147827,-1.1610536575317383,-0.29224953055381775,1.5707000494003296,3.1414999961853027
0.028,-1.593500018119812,-2.251441717147827,-1.1610536575317383,-0.28785890340805054,1.5707000494003296,3.1414999961853027
0.03,-1.593500018119812,-2.251441717147827,-1.1610536575317383,-0.28785890340805054,1.5707000494003296,3.1414999961853027
0.032,-1.593500018119812,-2.2476534843444824,-1.1610536575317383,-0.2841911017894745,1.5707000494003296,3.1414999961853027
0.034,-1.593500018119812,-2.2476534843444824,-1.1610536575317383,-0.2810746729373932,1.5707000494003296,3.1414999961853027
0.036000000000000004,-1.593500018119812,-2.2476534843444824,-1.1610536575317383,-0.2810746729373932,1.5707000494003296,3.1414999961853027
0.038,-1.593500018119812,-2.2476534843444824,-1.1610536575317383,-0.27975964546203613,1.5707000494003296,3.1414999961853027
0.04,-1.593500018119812,-2.2476534843444824,-1.1583268642425537,-0.2769353687763214,1.5707000494003296,3.1414999961853027
0.042,-1.593500018119812,-2.2476534843444824,-1.1561863422393799,-0.2769353687763214,1.5707000494003296,3.1414999961853027
0.044,-1.593500018119812,-2.2462172508239746,-1.1561863422393799,-0.2675105631351471,1.5707000494003296,3.1414999961853027
0.046,-1.593500018119812,-2.2462172508239746,-1.1561863422393799,-0.2662898302078247,1.5707000494003296,3.1414999961853027
0.048,-1.593500018119812,-2.2462172508239746,-1.1502039432525635,-0.2568650245666504,1.5707000494003296,3.1414999961853027
0.05,-1.593500018119812,-2.2448787689208984,-1.141442060470581,-0.2568650245666504,1.5707000494003296,3.1414999961853027
0.052000000000000005,-1.593500018119812,-2.2437679767608643,-1.141442060470581,-0.2562691569328308,1.5707000494003296,3.1414999961853027
0.054,-1.593500018119812,-2.2437679767608643,-1.1351042985916138,-0.2517223656177521,1.5707000494003296,3.1414999961853027
0.056,-1.593500018119812,-2.2343432903289795,-1.1351042985916138,-0.2517223656177521,1.5707000494003296,3.1414999961853027
0.058,-1.593500018119812,-2.2278599739074707,-1.1258854866027832,-0.2517223656177521,1.5707000494003296,3.1414999961853027
