t,tip_x,tip_y,tip_z,target_x,target_y,target_z
0.0,-0.09212340197785425,-0.7193181200397807,0.006402852837864665,0.0,2.0,2.3
0.0020000000000000018,-0.09221625221255003,-0.7197823757479956,0.006391464524804841,0.0,2.0,2.3
0.0040000000000000036,-0.09213618658206583,-0.7193820436851951,0.0063815614549694415,0.0,2.0,2.3
0.006000000000000005,-0.09222641215851221,-0.7198331759739787,0.0063741779617226026,0.0,2.0,2.3
0.008000000000000007,-0.09214353524920658,-0.7194187873797708,0.006368305462142043,0.0,2.0,2.3
0.010000000000000009,-0.09222808944060173,-0.7198415624663121,0.006364462768923812,0.0,2.0,2.3
0.01200000000000001,-0.09214790168633857,-0.7194406197786554,0.006361700513897766,0.0,2.0,2.3
0.014000000000000012,-0.09223180230934062,-0.7198601269913134,0.006360410387655541,0.0,2.0,2.3
0.016000000000000014,-0.09215723720029266,-0.719487297804342,0.006359703869456987,0.0,2.0,2.3
0.018000000000000016,-0.09224086167087762,-0.7199054242414309,0.006359978416904755,0.0,2.0,2.3
0.020000000000000018,-0.09217265273672329,-0.7195643762393626,0.006360453831647812,0.0,2.0,2.3
0.02200000000000002,-0.09225052041533711,-0.7199537184354383,0.00636155289417081,0.0,2.0,2.3
0.02400000000000002,-0.09219160449352615,-0.7196591359489541,0.0063626284292597245,0.0,2.0,2.3
0.026000000000000023,-0.09225440524500483,-0.7199731427734954,0.0063641025586494765,0.0,2.0,2.3
0.028000000000000025,-0.09222138603893626,-0.7198080451305053,0.00636545099321841,0.0,2.0,2.3
0.030000000000000027,-0.09228122245927659,-0.7201072301545817,0.006367124240207419,0.0,2.0,2.3
0.03200000000000003,-0.09235654442696468,-0.7204838436717024,0.0063686400384805756,0.0,2.0,2.3
0.03400000000000003,-0.0924984898140511,-0.7211935775396685,0.00637011767044112,0.0,2.0,2.3
0.03600000000000003,-0.09264047750078278,-0.7219035229079256,0.006371589720945903,0.0,2.0,2.3
0.038000000000000034,-0.09256305356291898,-0.7215163994372618,0.006372735049250855,0.0,2.0,2.3
0.040000000000000036,-0.09250758741660838,-0.7212390659967716,0.0063736487209143985,0.0,2.0,2.3
0.04200000000000004,-0.09226787345836007,-0.7200404844980313,0.0063746598050630834,0.0,2.0,2.3
0.04400000000000004,-0.09229420741651356,-0.720172155574937,0.006376133531632343,0.0,2.0,2.3
0.04600000000000004,-0.09217624221942412,-0.7195823238281389,0.006377098332215617,0.0,2.0,2.3
0.04800000000000004,-0.09230826856723039,-0.7202424620152784,0.006378280142653884,0.0,2.0,2.3
0.050000000000000044,-0.09210924470294907,-0.7192473329736703,0.00637915700431819,0.0,2.0,2.3
0.052000000000000046,-0.09209592095640633,-0.7191807135902555,0.006379951467051781,0.0,2.0,2.3
0.05400000000000005,-0.09178144030504048,-0.7176082949743691,0.006380572231467225,0.0,2.0,2.3
0.05600000000000005,-0.09181794930098625,-0.7177908417371937,0.006382000742430439,0.0,2.0,2.3
0.05800000000000005,-0.09175829409833662,-0.7174925628103986,0.006382762037858139,0.0,2.0,2.3
0.06000000000000005,-0.09210156608367646,-0.7192089395023337,0.006384162837177248,0.0,2.0,2.3
0.062000000000000055,-0.09236233736811852,-0.7205128086603164,0.006385338329719396,0.0,2.0,2.3
0.06400000000000006,-0.09246909453745746,-0.7210465997202627,0.006391519808737107,0.0,2.0,2.3
0.06600000000000006,-0.09218525731714164,-0.7196273997545097,0.0063998627698938475,0.0,2.0,2.3
0.06800000000000006,-0.09189102847279405,-0.7181562411598166,0.0064064596012137365,0.0,2.0,2.3
0.07000000000000006,-0.09164830602486902,-0.716942617061697,0.0064110635613665,0.0,2.0,2.3
0.07200000000000006,-0.09149505479482077,-0.7161763534207398,0.006414060563318535,0.0,2.0,2.3
0.07400000000000007,-0.09151208149434761,-0.7162614877419019,0.00641604757600868,0.0,2.0,2.3
0.07600000000000007,-0.09153639490104239,-0.7163830559526368,0.006417059819060851,0.0,2.0,2.3
0.07800000000000007,-0.09154247724953683,-0.7164134679824363,0.006418046840281897,0.0,2.0,2.3
0.08000000000000007,-0.09130810584479317,-0.7152415995125206,0.006418621344059883,0.0,2.0,2.3
0.08200000000000007,-0.09101270301947342,-0.7137645709790806,0.006419260896375527,0.0,2.0,2.3
0.08400000000000007,-0.09049333534309037,-0.71116770729195,0.006419058523929862,0.0,2.0,2.3
0.08600000000000008,-0.09012456860746354,-0.7093238557017142,0.006418943970541409,0.0,2.0,2.3
0.08800000000000008,-0.08964273220899865,-0.7069146503244106,0.006417851499175568,0.0,2.0,2.3
0.09000000000000008,-0.08951219229548486,-0.7062619445837375,0.006417232054383489,0.0,2.0,2.3
0.09200000000000008,-0.08930707387767396,-0.7052363427343811,0.006415711584651785,0.0,2.0,2.3
0.09400000000000008,-0.08939468078685045,-0.7056743819298966,0.006414551012811999,0.0,2.0,2.3
0.09600000000000009,-0.08919295650274434,-0.7046657510097779,0.006412756428020815,0.0,2.0,2.3
0.09800000000000009,-0.08906154722994263,-0.704008698532086,0.006415897622045558,0.0,2.0,2.3
0.10000000000000009,-0.08829681718654724,-0.7001850105691371,0.006400008934610894,0.0,2.0,2.3
0.10200000000000009,-0.0875285474457167,-0.6963436234461847,0.00638792378192856,0.0,2.0,2.3
0.10400000000000009,-0.08643607702650732,-0.690881216672448,0.006380197253183286,0.0,2.0,2.3
0.1060000000000001,-0.0854458034010103,-0.6859297990527194,0.0063764678700453945,0.0,2.0,2.3
0.1080000000000001,-0.08464935140414871,-0.6819474998571798,0.006374528721422427,0.0,2.0,2.3
0.1100000000000001,-0.08398768351194166,-0.6786391292599759,0.006373352561091598,0.0,2.0,2.3
0.1120000000000001,-0.08356393133048545,-0.6765203516395154,0.0063743528498652734,0.0,2.0,2.3
0.1140000000000001,-0.08274746543727673,-0.6724379922678451,0.00637751613080774,0.0,2.0,2.3
0.1160000000000001,-0.08189691052384553,-0.6681851884624354,0.0063832046236195076,0.0,2.0,2.3
0.1180000000000001,-0.08058491918932684,-0.6616251689525212,0.006387253710291705,0.0,2.0,2.3
0.1200000000000001,-0.07928782308698966,-0.6551396101157855,0.006388826143754561,0.0,2.0,2.3
0.12200000000000011,-0.0777619265744678,-0.6475100030655503,0.006386330429390304,0.0,2.0,2.3
0.12400000000000011,-0.07638717224531036,-0.64063607835959,0.0063795537301783575,0.0,2.0,2.3
0.1260000000000001,-0.07498366180017571,-0.6336183111360983,0.006369389196603279,0.0,2.0,2.3
0.1280000000000001,-0.07344726998225962,-0.6259360889049269,0.006361392768962475,0.0,2.0,2.3
0.13000000000000012,-0.0716380195970877,-0.6168896141290966,0.0063680301003089055,0.0,2.0,2.3
0.13200000000000012,-0.06963644548091161,-0.6068817104930673,0.006399248936449028,0.0,2.0,2.3
0.13400000000000012,-0.06740610612059383,-0.5957304559452244,0.006453365315954545,0.0,2.0,2.3
0.13600000000000012,-0.064982515279571,-0.5836137377138012,0.00651019047896267,0.0,2.0,2.3
0.13800000000000012,-0.06267578501225136,-0.5720825924280237,0.006568946710319361,0.0,2.0,2.3
0.14000000000000012,-0.06054967576389648,-0.5614571102738568,0.006623759767087738,0.0,2.0,2.3
