t,shoulder_pan,shoulder_lift,elbow,wrist_1,wrist_2,wrist_3
0.0,-1.593500018119812,-2.275599956512451,-1.1899152994155884,-0.32409998774528503,1.5707000494003296,3.1414999961853027
0.002,-1.593500018119812,-2.275599956512451,-1.1820613145828247,-0.316245973110199,1.5707000494003296,3.1414999961853027
0.004,-1.593500018119812,-2.2677459716796875,-1.174207329750061,-0.316245973110199,1.5707000494003296,3.1414999961853027
0.006,-1.593500018119812,-2.264221668243408,-1.1663533449172974,-0.31009918451309204,1.5707000494003296,3.1414999961853027
0.008,-1.593500018119812,-2.264221668243408,-1.1584993600845337,-0.31009918451309204,1.5707000494003296,3.1414999961853027
0.01,-1.593500018119812,-2.264221668243408,-1.155578374862671,-0.31009918451309204,1.5707000494003296,3.1414999961853027
0.012,-1.593500018119812,-2.264221668243408,-1.1491488218307495,-0.30427178740501404,1.5707000494003296,3.1414999961853027
0.014,-1.593500018119812,-2.2611682415008545,-1.1491488218307495,-0.29989683628082275,1.5707000494003296,3.1414999961853027
0.016,-1.593500018119812,-2.2611682415008545,-1.1412948369979858,-0.29989683628082275,1.5707000494003296,3.1414999961853027
0.018000000000000002,-1.593500018119812,-2.2565901279449463,-1.1334408521652222,-0.29989683628082275,1.5707000494003296,3.1414999961853027
0.02,-1.593500018119812,-2.2504451274871826,-1.1255868673324585,-0.29989683628082275,1.5707000494003296,3.1414999961853027
0.022,-1.593500018119812,-2.243889570236206,-1.1177328824996948,-0.29989683628082275,1.5707000494003296,3.1414999961853027
0.024,-1.593500018119812,-2.243889570236206,-1.1177328824996948,-0.29674091935157776,1.5707000494003296,3.1414999961853027
0.026000000000000002,-1.593500018119812,-2.2414793968200684,-1.1098788976669312,-0.29674091935157776,1.5707000494003296,3.1414999961853027
0.028,-1.593500018119812,-2.2359251976013184,-1.1020249128341675,-0.29674091935157776,1.5707000494003296,3.1414999961853027
0.03,-1.593500018119812,-2.2359251976013184,-1.1020249128341675,-0.2932693660259247,1.5707000494003296,3.1414999961853027
0.032,-1.593500018119812,-2.2359251976013184,-1.0969274044036865,-0.2932693660259247,1.5707000494003296,3.1414999961853027
0.034,-1.593500018119812,-2.230253219604492,-1.0890734195709229,-0.2932693660259247,1.5707000494003296,3.1414999961853027
0.036000000000000004,-1.593500018119812,-2.227257490158081,-1.0857329368591309,-0.2932693660259247,1.5707000494003296,3.1414999961853027
0.038,-1.593500018119812,-2.2229721546173096,-1.0778789520263672,-0.2932693660259247,1.5707000494003296,3.1414999961853027
0.04,-1.593500018119812,-2.2229721546173096,-1.0710093975067139,-0.2854363024234772,1.5707000494003296,3.1414999961853027
0.042,-1.593500018119812,-2.2229721546173096,-1.0631554126739502,-0.2854363024234772,1.5707000494003296,3.1414999961853027
0.044,-1.593500018119812,-2.2229721546173096,-1.0572887659072876,-0.2854363024234772,1.5707000494003296,3.1414999961853027
